id,u,p,c,d,regp,hostRaw,level,rankLabel,rank,tags,private,source,notes,profileId,officialWebsite,profileAddress,rankingEligible,entityStatus,statusLabel,statusEffectiveFrom,statusSourceUrl,statusEvidence,hostBoundaryStatus,hostOverrideSourceUrl,hostOverrideEvidence,hostOverrideNote,originalHost,preferredRank,latestRankings,admissionFactCount,latestAdmissionYear,financeFactCount,latestFinanceYear
4141014931,周口智慧能源职业学院,河南省,周口市,,河南省,周口市,专科,,999999,[],True,教育部2026名录（CSV镜像）,民办,3801,http://www.zkzhny.edu.cn/,河南省周口市淮阳区城关镇宛丘大道北侧、羲皇大道西侧,True,,,,,,,,,,,,{},0,,0,
4141014932,平顶山科技职业学院,河南省,平顶山市,,河南省,平顶山市,专科,,999999,[],True,教育部2026名录（CSV镜像）,民办,3802,https://www.pdskj.edu.cn/,河南省平顶山市新华区长安大道西段（市委党校西侧）,True,,,,,,,,,,,,{},0,,0,
4142010486,武汉大学,湖北省,武汉市,,湖北省,武汉市,本科,8,7,"['985', '211', '双一流']",False,教育部2026名录（CSV镜像）,,42,https://www.whu.edu.cn/,"珞珈山主校区：湖北省武汉市武昌区八一路299号,医学部校区：湖北省武汉市武昌区东湖路115号",True,,,,,,,,,,,"{'rankingId': 'legacy-shanghairanking-bcur', 'edition': '2026', 'sortValue': 7.0, 'label': '2026软科主榜 8', 'sourceUrl': 'https://www.shanghairanking.cn/rankings/bcur/2026', 'legacy': True}",{},0,,0,
4142010487,华中科技大学,湖北省,武汉市,,湖北省,武汉市,本科,9,8,"['985', '211', '双一流']",False,教育部2026名录（CSV镜像）,,127,https://www.hust.edu.cn/,"主校区：湖北省武汉市洪山区珞喻路1037号,同济医学院校区：湖北省武汉市汉硚口区航空路13号",True,,,,,,,,,,,"{'rankingId': 'legacy-shanghairanking-bcur', 'edition': '2026', 'sortValue': 8.0, 'label': '2026软科主榜 9', 'sourceUrl': 'https://www.shanghairanking.cn/rankings/bcur/2026', 'legacy': True}",{},0,,0,
4142010488,武汉科技大学,湖北省,武汉市,,湖北省,武汉市,本科,123,165,[],False,教育部2026名录（CSV镜像）,,1007,https://www.wust.edu.cn/,"青山校区：湖北省武汉市青山区和平大道947号,洪山校区：湖北省武汉市洪山区雄楚大道199号,黄家湖校区：湖北省武汉市洪山区青菱街黄家湖西路2号",True,,,,,,,,,,,"{'rankingId': 'legacy-shanghairanking-bcur', 'edition': '2026', 'sortValue': 165.0, 'label': '2026软科主榜 123', 'sourceUrl': 'https://www.shanghairanking.cn/rankings/bcur/2026', 'legacy': True}",{},0,,0,
4142010489,长江大学,湖北省,荆州市,,湖北省,荆州市,本科,184,253,[],False,教育部2026名录（CSV镜像）,,428,https://www.yangtzeu.edu.cn/,"荆州东校区：湖北省荆州市荆州区学苑路1号,武汉校区：湖北省武汉市蔡甸区大学路111号,荆州西校区：湖北省荆州市荆州区荆秘路88号",True,,,,,,,,,,,"{'rankingId': 'legacy-shanghairanking-bcur', 'edition': '2026', 'sortValue': 253.0, 'label': '2026软科主榜 184', 'sourceUrl': 'https://www.shanghairanking.cn/rankings/bcur/2026', 'legacy': True}",{},0,,0,
4142010490,武汉工程大学,湖北省,武汉市,,湖北省,武汉市,本科,169,232,[],False,教育部2026名录（CSV镜像）,,434,https://www.wit.edu.cn/,"流芳校区：湖北省武汉市东湖新技术开发区光谷一路206号,武昌校区：湖北省武汉市洪山区雄楚大道693号",True,,,,,,,,,,,"{'rankingId': 'legacy-shanghairanking-bcur', 'edition': '2026', 'sortValue': 232.0, 'label': '2026软科主榜 169', 'sourceUrl': 'https://www.shanghairanking.cn/rankings/bcur/2026', 'legacy': True}",{},0,,0,
4142010491,中国地质大学（武汉）,湖北省,武汉市,,湖北省,武汉市,本科,56,62,"['211', '双一流']",False,教育部2026名录（CSV镜像）,,121,https://www.cug.edu.cn/,"南望山校区：湖北省武汉市洪山区鲁磨路388号,未来城校区：湖北省武汉市东湖新技术开发区锦程街68号",True,,,,,,,,,,,"{'rankingId': 'legacy-shanghairanking-bcur', 'edition': '2026', 'sortValue': 62.0, 'label': '2026软科主榜 56', 'sourceUrl': 'https://www.shanghairanking.cn/rankings/bcur/2026', 'legacy': True}",{},0,,0,
4142010495,武汉纺织大学,湖北省,武汉市,,湖北省,武汉市,本科,159,219,[],False,教育部2026名录（CSV镜像）,,432,https://www.wtu.edu.cn/,"阳光校区：湖北省武汉市江夏区阳光大道1号,南湖校区：湖北省武汉市洪山区纺织路1号,东湖校区：湖北省武汉市武昌区东湖梨园渔光村1号",True,,,,,,,,,,,"{'rankingId': 'legacy-shanghairanking-bcur', 'edition': '2026', 'sortValue': 219.0, 'label': '2026软科主榜 159', 'sourceUrl': 'https://www.shanghairanking.cn/rankings/bcur/2026', 'legacy': True}",{},0,,0,
4142010496,武汉轻工大学,湖北省,武汉市,,湖北省,武汉市,本科,257,363,[],False,教育部2026名录（CSV镜像）,,436,https://www.whpu.edu.cn/,"常青校区：湖北省武汉市东西湖区常青花园学府南路68号,金银湖校区：湖北省武汉市东西湖区环湖中路36号",True,,,,,,,,,,,"{'rankingId': 'legacy-shanghairanking-bcur', 'edition': '2026', 'sortValue': 363.0, 'label': '2026软科主榜 257', 'sourceUrl': 'https://www.shanghairanking.cn/rankings/bcur/2026', 'legacy': True}",{},0,,0,
4142010497,武汉理工大学,湖北省,武汉市,,湖北省,武汉市,本科,54,60,"['211', '双一流']",False,教育部2026名录（CSV镜像）,,128,https://www.whut.edu.cn/,"马房山校区：湖北省武汉市洪山区珞狮路205号,余家头校区：湖北省武汉市武昌区和平大道1178号,南湖校区：湖北省武汉市洪山区文荟街",True,,,,,,,,,,,"{'rankingId': 'legacy-shanghairanking-bcur', 'edition': '2026', 'sortValue': 60.0, 'label': '2026软科主榜 54', 'sourceUrl': 'https://www.shanghairanking.cn/rankings/bcur/2026', 'legacy': True}",{},0,,0,
4142010500,湖北工业大学,湖北省,武汉市,,湖北省,武汉市,本科,162,224,[],False,教育部2026名录（CSV镜像）,,433,https://www.hbut.edu.cn/,湖北省武汉市洪山区南李路28号,True,,,,,,,,,,,"{'rankingId': 'legacy-shanghairanking-bcur', 'edition': '2026', 'sortValue': 224.0, 'label': '2026软科主榜 162', 'sourceUrl': 'https://www.shanghairanking.cn/rankings/bcur/2026', 'legacy': True}",{},0,,0,
4142010504,华中农业大学,湖北省,武汉市,,湖北省,武汉市,本科,45,50,"['211', '双一流']",False,教育部2026名录（CSV镜像）,,417,https://www.hzau.edu.cn,湖北省武汉市洪山区狮子山街1号,True,,,,,,,,,,,"{'rankingId': 'legacy-shanghairanking-bcur', 'edition': '2026', 'sortValue': 50.0, 'label': '2026软科主榜 45', 'sourceUrl': 'https://www.shanghairanking.cn/rankings/bcur/2026', 'legacy': True}",{},0,,0,
4142010507,湖北中医药大学,湖北省,武汉市,,湖北省,武汉市,本科,中医14,282,[],False,教育部2026名录（CSV镜像）,,437,https://www.hbucm.edu.cn/,"昙华林校区：湖北省武汉市武昌区昙华林188号,黄家湖校区：湖北省武汉市洪山区黄家湖西路16号",True,,,,,,,,,,,"{'rankingId': 'legacy-shanghairanking-bcur', 'edition': '2026', 'sortValue': 282.0, 'label': '2026软科分类标签 中医14', 'sourceUrl': 'https://www.shanghairanking.cn/rankings/bcur/2026', 'legacy': True}",{},0,,0,
4142010511,华中师范大学,湖北省,武汉市,,湖北省,武汉市,本科,53,59,"['211', '双一流']",False,教育部2026名录（CSV镜像）,,420,https://www.ccnu.edu.cn,"校本部：湖北省武汉市洪山区珞喻路152号,南湖校区：湖北省武汉市洪山区雄楚大道382号",True,,,,,,,,,,,"{'rankingId': 'legacy-shanghairanking-bcur', 'edition': '2026', 'sortValue': 59.0, 'label': '2026软科主榜 53', 'sourceUrl': 'https://www.shanghairanking.cn/rankings/bcur/2026', 'legacy': True}",{},0,,0,
4142010512,湖北大学,湖北省,武汉市,,湖北省,武汉市,本科,121,161,[],False,教育部2026名录（CSV镜像）,,425,https://www.hubu.edu.cn/,"武昌校区：湖北省武汉市武昌区友谊大道368号,汉口校区：湖北省武汉市江岸区谌家矶街兴盛路特一号,阳逻校区：湖北省武汉市新洲区阳逻平江东路630号",True,,,,,,,,,,,"{'rankingId': 'legacy-shanghairanking-bcur', 'edition': '2026', 'sortValue': 161.0, 'label': '2026软科主榜 121', 'sourceUrl': 'https://www.shanghairanking.cn/rankings/bcur/2026', 'legacy': True}",{},0,,0,
4142010513,湖北师范大学,湖北省,黄石市,,湖北省,黄石市,本科,312,464,[],False,教育部2026名录（CSV镜像）,,439,https://www.hbnu.edu.cn,湖北省黄石市黄石港区沈家营街道磁湖路11号,True,,,,,,,,,,,"{'rankingId': 'legacy-shanghairanking-bcur', 'edition': '2026', 'sortValue': 464.0, 'label': '2026软科主榜 312', 'sourceUrl': 'https://www.shanghairanking.cn/rankings/bcur/2026', 'legacy': True}",{},0,,0,
4142010514,黄冈师范学院,湖北省,黄冈市,,湖北省,黄冈市,本科,357,530,[],False,教育部2026名录（CSV镜像）,,440,https://www.hgnu.edu.cn,黄冈市黄州区西湖街道新港二路146号,True,,,,,,,,,,,"{'rankingId': 'legacy-shanghairanking-bcur', 'edition': '2026', 'sortValue': 530.0, 'label': '2026软科主榜 357', 'sourceUrl': 'https://www.shanghairanking.cn/rankings/bcur/2026', 'legacy': True}",{},0,,0,
4142010517,湖北民族大学,湖北省,恩施土家族苗族自治州,,湖北省,恩施土家族苗族自治州,本科,民13,513,[],False,教育部2026名录（CSV镜像）,,452,https://www.hbmzu.edu.cn/,湖北恩施土家族苗族自治州恩施市舞阳坝街道学院路39号,True,,,,,,,,,,,"{'rankingId': 'legacy-shanghairanking-bcur', 'edition': '2026', 'sortValue': 513.0, 'label': '2026软科分类标签 民13', 'sourceUrl': 'https://www.shanghairanking.cn/rankings/bcur/2026', 'legacy': True}",{},0,,0,
4142010518,汉江师范学院,湖北省,十堰市,,湖北省,十堰市,本科,500+,734,[],False,教育部2026名录（CSV镜像）,,817,https://www.hjnu.edu.cn/,"十堰校区：湖北省十堰市茅箭区北京南路18号,丹江口校区：湖北省十堰市丹江口市学府路1号",True,,,,,,,,,,,"{'rankingId': 'legacy-shanghairanking-bcur', 'edition': '2026', 'sortValue': 734.0, 'label': '2026软科分类标签 500+', 'sourceUrl': 'https://www.shanghairanking.cn/rankings/bcur/2026', 'legacy': True}",{},0,,0,
4142010519,湖北文理学院,湖北省,襄阳市,,湖北省,襄阳市,本科,372,552,[],False,教育部2026名录（CSV镜像）,,461,http://www.hbuas.edu.cn,湖北省襄阳市襄城区隆中路296号,True,,,,,,,,,,,"{'rankingId': 'legacy-shanghairanking-bcur', 'edition': '2026', 'sortValue': 552.0, 'label': '2026软科主榜 372', 'sourceUrl': 'https://www.shanghairanking.cn/rankings/bcur/2026', 'legacy': True}",{},0,,0,
4142010520,中南财经政法大学,湖北省,武汉市,,湖北省,武汉市,本科,财4,66,"['211', '双一流']",False,教育部2026名录（CSV镜像）,,414,https://www.zuel.edu.cn/,"南湖校区：湖北省武汉市东湖高新技术开发区南湖大道182号,首义校区：湖北省武汉市武昌区武珞路114号",True,,,,,,,,,,,"{'rankingId': 'legacy-shanghairanking-bcur', 'edition': '2026', 'sortValue': 66.0, 'label': '2026软科分类标签 财4', 'sourceUrl': 'https://www.shanghairanking.cn/rankings/bcur/2026', 'legacy': True}",{},0,,0,
4142010522,武汉体育学院,湖北省,武汉市,,湖北省,武汉市,本科,体4,410,[],False,教育部2026名录（CSV镜像）,,448,https://www.whsu.edu.cn/,"东湖校区：湖北省武汉市洪山区珞喻路461号,武当山校区：湖北省十堰市武当山旅游经济特区,藏龙岛校区：湖北省武汉市江夏区藏龙岛科技园区环岛路1号",True,,,,,,,,,,,"{'rankingId': 'legacy-shanghairanking-bcur', 'edition': '2026', 'sortValue': 410.0, 'label': '2026软科分类标签 体4', 'sourceUrl': 'https://www.shanghairanking.cn/rankings/bcur/2026', 'legacy': True}",{},0,,0,
4142010523,湖北美术学院,湖北省,武汉市,,湖北省,武汉市,本科,,999999,[],False,教育部2026名录（CSV镜像）,,451,https://www.hifa.edu.cn/,"藏龙岛校区：武汉市江夏区藏龙岛科技园栗庙路5号,昙华林校区：湖北省武汉市武昌区中山路374号",True,,,,,,,,,,,,{},0,,0,
4142010524,中南民族大学,湖北省,武汉市,,湖北省,武汉市,本科,民2,221,[],False,教育部2026名录（CSV镜像）,,423,https://www.scuec.edu.cn,湖北省武汉市洪山区民族大道182号,True,,,,,,,,,,,"{'rankingId': 'legacy-shanghairanking-bcur', 'edition': '2026', 'sortValue': 221.0, 'label': '2026软科分类标签 民2', 'sourceUrl': 'https://www.shanghairanking.cn/rankings/bcur/2026', 'legacy': True}",{},0,,0,
4142010525,湖北汽车工业学院,湖北省,十堰市,,湖北省,十堰市,本科,341,506,[],False,教育部2026名录（CSV镜像）,,435,https://www.huat.edu.cn/,湖北省十堰市张湾区车城西路167号,True,,,,,,,,,,,"{'rankingId': 'legacy-shanghairanking-bcur', 'edition': '2026', 'sortValue': 506.0, 'label': '2026软科主榜 341', 'sourceUrl': 'https://www.shanghairanking.cn/rankings/bcur/2026', 'legacy': True}",{},0,,0,
4142010528,湖北工程学院,湖北省,孝感市,,湖北省,孝感市,本科,419,613,[],False,教育部2026名录（CSV镜像）,,443,https://www.hbeu.edu.cn/,湖北省孝感市孝南区广场街道交通大道272号,True,,,,,,,,,,,"{'rankingId': 'legacy-shanghairanking-bcur', 'edition': '2026', 'sortValue': 613.0, 'label': '2026软科主榜 419', 'sourceUrl': 'https://www.shanghairanking.cn/rankings/bcur/2026', 'legacy': True}",{},0,,0,
4142010920,湖北理工学院,湖北省,黄石市,,湖北省,黄石市,本科,414,607,[],False,教育部2026名录（CSV镜像）,,1026,https://www.hbpu.edu.cn/,湖北省黄石市桂林北路16号,True,,,,,,,,,,,"{'rankingId': 'legacy-shanghairanking-bcur', 'edition': '2026', 'sortValue': 607.0, 'label': '2026软科主榜 414', 'sourceUrl': 'https://www.shanghairanking.cn/rankings/bcur/2026', 'legacy': True}",{},0,,0,
4142010927,湖北科技学院,湖北省,咸宁市,,湖北省,咸宁市,本科,372,551,[],False,教育部2026名录（CSV镜像）,,457,https://www.hbust.edu.cn/,"温泉校区：湖北省咸宁市咸安区咸宁大道88号,咸安校区：湖北省咸宁市咸安区永安大道2号",True,,,,,,,,,,,"{'rankingId': 'legacy-shanghairanking-bcur', 'edition': '2026', 'sortValue': 551.0, 'label': '2026软科主榜 372', 'sourceUrl': 'https://www.shanghairanking.cn/rankings/bcur/2026', 'legacy': True}",{},0,,0,
4142010929,湖北医药学院,湖北省,十堰市,,湖北省,十堰市,本科,医34,380,[],False,教育部2026名录（CSV镜像）,,438,https://www.hbmu.edu.cn/,湖北省十堰市茅箭区上海路16号,True,,,,,,,,,,,"{'rankingId': 'legacy-shanghairanking-bcur', 'edition': '2026', 'sortValue': 380.0, 'label': '2026软科分类标签 医34', 'sourceUrl': 'https://www.shanghairanking.cn/rankings/bcur/2026', 'legacy': True}",{},0,,0,
4142011072,江汉大学,湖北省,武汉市,,湖北省,武汉市,本科,265,374,[],False,教育部2026名录（CSV镜像）,,430,https://www.jhun.edu.cn/,湖北省武汉市蔡甸区沌阳街道武汉经济技术开发区三角湖路8号,True,,,,,,,,,,,"{'rankingId': 'legacy-shanghairanking-bcur', 'edition': '2026', 'sortValue': 374.0, 'label': '2026软科主榜 265', 'sourceUrl': 'https://www.shanghairanking.cn/rankings/bcur/2026', 'legacy': True}",{},0,,0,
4142011075,三峡大学,湖北省,宜昌市,,湖北省,宜昌市,本科,174,239,[],False,教育部2026名录（CSV镜像）,,431,https://www.ctgu.edu.cn,湖北省宜昌市西陵区窑湾街道大学路8号,True,,,,,,,,,,,"{'rankingId': 'legacy-shanghairanking-bcur', 'edition': '2026', 'sortValue': 239.0, 'label': '2026软科主榜 174', 'sourceUrl': 'https://www.shanghairanking.cn/rankings/bcur/2026', 'legacy': True}",{},0,,0,
4142011332,湖北警官学院,湖北省,武汉市,,湖北省,武汉市,本科,政27,632,[],False,教育部2026名录（CSV镜像）,,1027,https://www.hbpa.edu.cn/,"北校区：湖北省武汉市硚口区南泥湾大道99号,南校区：湖北省武汉市硚口区解放大道86号",True,,,,,,,,,,,"{'rankingId': 'legacy-shanghairanking-bcur', 'edition': '2026', 'sortValue': 632.0, 'label': '2026软科分类标签 政27', 'sourceUrl': 'https://www.shanghairanking.cn/rankings/bcur/2026', 'legacy': True}",{},0,,0,
4142011336,荆楚理工学院,湖北省,荆门市,,湖北省,荆门市,本科,500+,749,[],False,教育部2026名录（CSV镜像）,,1505,https://www.jcut.edu.cn/,湖北荆门市象山大道33号,True,,,,,,,,,,,"{'rankingId': 'legacy-shanghairanking-bcur', 'edition': '2026', 'sortValue': 749.0, 'label': '2026软科分类标签 500+', 'sourceUrl': 'https://www.shanghairanking.cn/rankings/bcur/2026', 'legacy': True}",{},0,,0,
4142011524,武汉音乐学院,湖北省,武汉市,,湖北省,武汉市,本科,,999999,[],False,教育部2026名录（CSV镜像）,,455,https://www.whcm.edu.cn/,"滨江校区：湖北省武汉市武昌区张之洞路1号,解放路校区：湖北省武汉市武昌区解放路255号,司门口校区：湖北省武汉市武昌区解放路427号",True,,,,,,,,,,,,{},0,,0,
4142011600,湖北经济学院,湖北省,武汉市,,湖北省,武汉市,本科,财25,372,[],False,教育部2026名录（CSV镜像）,,445,https://www.hbue.edu.cn/,湖北省武汉市江夏区藏龙岛开发区杨桥湖大道8号,True,,,,,,,,,,,"{'rankingId': 'legacy-shanghairanking-bcur', 'edition': '2026', 'sortValue': 372.0, 'label': '2026软科分类标签 财25', 'sourceUrl': 'https://www.shanghairanking.cn/rankings/bcur/2026', 'legacy': True}",{},0,,0,
