scope_level,province,city,district,candidate_count,competition_pool_count,winner_uid,winner,winner_level,winner_private,winner_tags,decision_basis,decision_detail,evidence_strength,status,ranking_system,comparison_group,ranking_id,ranking_edition,ranking_list,ranking_category,ranking_scale_field,ranking_display,ranking_reference,ranking_source_url,location_basis,location_evidence,runner_up_uid,runner_up,runner_up_level,runner_up_system,runner_up_same_scale,unresolved_reason,comparable_candidates,needs_ranking_backfill,notes
district,陕西省,渭南市,韩城市,0,0,,,,,,,,,no_candidate,,,,,,,,,,,,,,,,,no,,,no,
district,陕西省,渭南市,合阳县,0,0,,,,,,,,,no_candidate,,,,,,,,,,,,,,,,,no,,,no,
district,陕西省,渭南市,华阴市,0,0,,,,,,,,,no_candidate,,,,,,,,,,,,,,,,,no,,,no,
district,陕西省,渭南市,华州区,0,0,,,,,,,,,no_candidate,,,,,,,,,,,,,,,,,no,,,no,
district,陕西省,渭南市,临渭区,3,3,4161010723,渭南师范学院,本科,no,,level_order,本科层次优先于更低层次候选（项目层次政策）,policy,resolved_policy,shanghairanking-bcur,shanghairanking-bcur,shanghairanking-bcur,2026,中国大学排名（主榜）,,rankOverall,2026软科 460,460,https://www.shanghairanking.cn/rankings/bcur/2026,campus,profile_campus,,,,,no,,渭南师范学院,no,no comparable second place: the deciding rule set aside the other 2 candidate(s) without leaving anybody on the winner's own scale
district,陕西省,渭南市,蒲城县,0,0,,,,,,,,,no_candidate,,,,,,,,,,,,,,,,,no,,,no,
district,陕西省,渭南市,潼关县,0,0,,,,,,,,,no_candidate,,,,,,,,,,,,,,,,,no,,,no,
district,陕西省,西安市,灞桥区,6,6,4161013121,西安思源学院,本科,yes,,cross_group_scale_policy,西安思源学院 取自主榜序列；其余候选分属不同榜单体系，名次不可直接比较，按当前项目政策以主榜序列为先；候选池先按层次收敛：本科层次优先于更低层次（项目层次政策）,policy,resolved_policy,shanghairanking-bcur-private,shanghairanking-bcur-private,shanghairanking-bcur-private,2026,中国民办高校排名（主榜）,,ranking,2026软科民办 62,62,https://www.shanghairanking.cn/rankings/bcur/202615,campus,profile_campus,,,,,no,,西安思源学院,yes,1 leading candidate(s) carry no official list ranking; no comparable second place: the deciding rule set aside the other 5 candidate(s) without leaving anybody on the winner's own scale
district,陕西省,西安市,碑林区,14,14,4161010698,西安交通大学,本科,no,985|211|双一流,comparable_ranking,西安交通大学 在同榜可比名次上优于 西北工业大学（软科 bcur）；候选池先按国家标签收敛：985,strong,resolved_strong,shanghairanking-bcur,shanghairanking-bcur,shanghairanking-bcur,2026,中国大学排名（主榜）,,rankOverall,2026软科 10,10,https://www.shanghairanking.cn/rankings/bcur/2026,campus,profile_campus,4161010699,西北工业大学,本科,shanghairanking-bcur,yes,,西安交通大学|西北工业大学,no,
district,陕西省,西安市,高陵区,2,2,4161013682,西安工商学院,本科,yes,,level_order,本科层次优先于更低层次候选（项目层次政策）,policy,resolved_policy,shanghairanking-bcur-private,shanghairanking-bcur-private,shanghairanking-bcur-private,2026,中国民办高校排名（主榜）,理工,rankOverall,2026软科民办 100+,100+,https://www.shanghairanking.cn/rankings/bcur/202615,campus,profile_campus,,,,,no,,西安工商学院,no,no comparable second place: the deciding rule set aside the other 1 candidate(s) without leaving anybody on the winner's own scale
district,陕西省,西安市,鄠邑区,8,8,4161010703,西安建筑科技大学,本科,no,,public_before_private,同层次同标签下公办优先（按当前项目政策，非排名证据）；公办候选之间再按同榜名次比较；候选池先按层次收敛：本科层次优先于更低层次（项目层次政策）,policy,resolved_policy,shanghairanking-bcur,shanghairanking-bcur,shanghairanking-bcur,2026,中国大学排名（主榜）,,rankOverall,2026软科 118,118,https://www.shanghairanking.cn/rankings/bcur/2026,campus,profile_campus,4161010705,西安石油大学,本科,shanghairanking-bcur,yes,,西安建筑科技大学|西安石油大学,yes,
district,陕西省,西安市,蓝田县,1,1,4161013570,陕西电子信息职业技术学院,专科,yes,,single_candidate,该行政单元在现行口径下只有 1 个候选，无需比较,policy,resolved_policy,,,,,,,,,,,campus,verified_campus,,,,,no,,陕西电子信息职业技术学院,no,
district,陕西省,西安市,莲湖区,10,10,4161010697,西北大学,本科,no,211|双一流,prestige_tag,211 标签优先于无重点标签（国家官方重点建设名单）,strong,resolved_strong,shanghairanking-bcur,shanghairanking-bcur,shanghairanking-bcur,2026,中国大学排名（主榜）,,rankOverall,2026软科 70,70,https://www.shanghairanking.cn/rankings/bcur/2026,campus,profile_campus,4161010700,西安理工大学,本科,shanghairanking-bcur,yes,,西北大学|西安理工大学,no,
district,陕西省,西安市,临潼区,7,7,4161010704,西安科技大学,本科,no,,public_before_private,同层次同标签下公办优先（按当前项目政策，非排名证据）；公办候选之间再按同榜名次比较；候选池先按层次收敛：本科层次优先于更低层次（项目层次政策）,policy,resolved_policy,shanghairanking-bcur,shanghairanking-bcur,shanghairanking-bcur,2026,中国大学排名（主榜）,,rankOverall,2026软科 186,186,https://www.shanghairanking.cn/rankings/bcur/2026,campus,profile_campus,4161010709,西安工程大学,本科,shanghairanking-bcur,yes,,西安科技大学|西安工程大学,yes,1 leading candidate(s) carry no official list ranking
district,陕西省,西安市,未央区,10,10,4161010710,长安大学,本科,no,211|双一流,prestige_tag,211 标签优先于无重点标签（国家官方重点建设名单）,strong,resolved_strong,shanghairanking-bcur,shanghairanking-bcur,shanghairanking-bcur,2026,中国大学排名（主榜）,,rankOverall,2026软科 89,89,https://www.shanghairanking.cn/rankings/bcur/2026,campus,profile_campus,4161010708,陕西科技大学,本科,shanghairanking-bcur,yes,,长安大学|陕西科技大学,no,
district,陕西省,西安市,新城区,8,8,4161010703,西安建筑科技大学,本科,no,,comparable_ranking,西安建筑科技大学 在同榜可比名次上优于 西安工业大学（软科 bcur）；候选池先按层次收敛：本科层次优先于更低层次（项目层次政策）,strong,resolved_strong,shanghairanking-bcur,shanghairanking-bcur,shanghairanking-bcur,2026,中国大学排名（主榜）,,rankOverall,2026软科 118,118,https://www.shanghairanking.cn/rankings/bcur/2026,campus,profile_campus,4161010702,西安工业大学,本科,shanghairanking-bcur,yes,,西安建筑科技大学|西安工业大学,yes,2 leading candidate(s) carry no official list ranking
district,陕西省,西安市,阎良区,3,3,4161011736,西安航空学院,本科,no,,level_order,本科层次优先于更低层次候选（项目层次政策）,policy,resolved_policy,shanghairanking-bcur,shanghairanking-bcur,shanghairanking-bcur,2026,中国大学排名（主榜）,,rankOverall,2026软科 444,444,https://www.shanghairanking.cn/rankings/bcur/2026,campus,profile_campus,,,,,no,,西安航空学院,no,no comparable second place: the deciding rule set aside the other 2 candidate(s) without leaving anybody on the winner's own scale
district,陕西省,西安市,雁塔区,19,19,4161010698,西安交通大学,本科,no,985|211|双一流,prestige_tag,985 标签优先于211（国家官方重点建设名单）,strong,resolved_strong,shanghairanking-bcur,shanghairanking-bcur,shanghairanking-bcur,2026,中国大学排名（主榜）,,rankOverall,2026软科 10,10,https://www.shanghairanking.cn/rankings/bcur/2026,campus,profile_campus,4161010701,西安电子科技大学,本科,shanghairanking-bcur,yes,,西安交通大学|西安电子科技大学,no,
district,陕西省,西安市,长安区,24,24,4161010698,西安交通大学,本科,no,985|211|双一流,comparable_ranking,西安交通大学 在同榜可比名次上优于 西北工业大学（软科 bcur）；候选池先按国家标签收敛：985,strong,resolved_strong,shanghairanking-bcur,shanghairanking-bcur,shanghairanking-bcur,2026,中国大学排名（主榜）,,rankOverall,2026软科 10,10,https://www.shanghairanking.cn/rankings/bcur/2026,campus,profile_campus,4161010699,西北工业大学,本科,shanghairanking-bcur,yes,,西安交通大学|西北工业大学,no,
district,陕西省,西安市,周至县,1,1,4161013679,西安建筑科技大学华清学院,本科,yes,,single_candidate,该行政单元在现行口径下只有 1 个候选，无需比较,policy,resolved_policy,,,,,,,,,,,campus,profile_campus,,,,,no,,西安建筑科技大学华清学院,no,
district,陕西省,咸阳市,彬州市,0,0,,,,,,,,,no_candidate,,,,,,,,,,,,,,,,,no,,,no,
district,陕西省,咸阳市,淳化县,0,0,,,,,,,,,no_candidate,,,,,,,,,,,,,,,,,no,,,no,
district,陕西省,咸阳市,泾阳县,3,3,4161014041,西安理工大学高科学院,本科,yes,,level_order,本科层次优先于更低层次候选（项目层次政策）,policy,resolved_policy,,,,,,,,,,,campus,historical_campus,,,,,no,,西安理工大学高科学院,no,no comparable second place: the deciding rule set aside the other 2 candidate(s) without leaving anybody on the winner's own scale
district,陕西省,咸阳市,礼泉县,0,0,,,,,,,,,no_candidate,,,,,,,,,,,,,,,,,no,,,no,
district,陕西省,咸阳市,乾县,0,0,,,,,,,,,no_candidate,,,,,,,,,,,,,,,,,no,,,no,
district,陕西省,咸阳市,秦都区,8,8,4161010708,陕西科技大学,本科,no,,public_before_private,同层次同标签下公办优先（按当前项目政策，非排名证据）；候选池先按层次收敛：本科层次优先于更低层次（项目层次政策）,policy,resolved_policy,shanghairanking-bcur,shanghairanking-bcur,shanghairanking-bcur,2026,中国大学排名（主榜）,,rankOverall,2026软科 132,132,https://www.shanghairanking.cn/rankings/bcur/2026,campus,profile_campus,4161010716,陕西中医药大学,本科,shanghairanking-bcur,yes,,陕西科技大学|陕西中医药大学,yes,
district,陕西省,咸阳市,三原县,0,0,,,,,,,,,no_candidate,,,,,,,,,,,,,,,,,no,,,no,
district,陕西省,咸阳市,渭城区,6,6,4154010695,西藏民族大学,本科,no,,cross_group_scale_policy,西藏民族大学 取自主榜序列；其余候选分属不同榜单体系，名次不可直接比较，按当前项目政策以主榜序列为先；候选池先按层次收敛：本科层次优先于更低层次（项目层次政策）,policy,resolved_policy,shanghairanking-bcur,shanghairanking-bcur,shanghairanking-bcur,2026,中国民族类大学排名,民族,rankOverall,2026软科民族 6 · 主榜参考 280,280,https://www.shanghairanking.cn/rankings/bcur/202624,campus,profile_campus,4161010722,咸阳师范学院,本科,shanghairanking-bcur,yes,,西藏民族大学|咸阳师范学院,yes,1 leading candidate(s) carry no official list ranking
district,陕西省,咸阳市,武功县,0,0,,,,,,,,,no_candidate,,,,,,,,,,,,,,,,,no,,,no,
district,陕西省,咸阳市,兴平市,0,0,,,,,,,,,no_candidate,,,,,,,,,,,,,,,,,no,,,no,
district,陕西省,咸阳市,旬邑县,0,0,,,,,,,,,no_candidate,,,,,,,,,,,,,,,,,no,,,no,
district,陕西省,咸阳市,杨陵区,2,2,4161010712,西北农林科技大学,本科,no,985|211|双一流,prestige_tag,985 标签优先于无重点标签（国家官方重点建设名单）,strong,resolved_strong,shanghairanking-bcur,shanghairanking-bcur,shanghairanking-bcur,2026,中国大学排名（主榜）,,rankOverall,2026软科 69,69,https://www.shanghairanking.cn/rankings/bcur/2026,campus,profile_campus,,,,,no,,西北农林科技大学,no,no comparable second place: the deciding rule set aside the other 1 candidate(s) without leaving anybody on the winner's own scale
district,陕西省,咸阳市,永寿县,0,0,,,,,,,,,no_candidate,,,,,,,,,,,,,,,,,no,,,no,
district,陕西省,咸阳市,长武县,0,0,,,,,,,,,no_candidate,,,,,,,,,,,,,,,,,no,,,no,
district,陕西省,延安市,安塞区,0,0,,,,,,,,,no_candidate,,,,,,,,,,,,,,,,,no,,,no,
district,陕西省,延安市,宝塔区,2,2,4161010719,延安大学,本科,no,,level_order,本科层次优先于更低层次候选（项目层次政策）,policy,resolved_policy,shanghairanking-bcur,shanghairanking-bcur,shanghairanking-bcur,2026,中国大学排名（主榜）,,rankOverall,2026软科 248,248,https://www.shanghairanking.cn/rankings/bcur/2026,campus,profile_campus,,,,,no,,延安大学,no,no comparable second place: the deciding rule set aside the other 1 candidate(s) without leaving anybody on the winner's own scale
district,陕西省,延安市,富县,0,0,,,,,,,,,no_candidate,,,,,,,,,,,,,,,,,no,,,no,
district,陕西省,延安市,甘泉县,0,0,,,,,,,,,no_candidate,,,,,,,,,,,,,,,,,no,,,no,
district,陕西省,延安市,黄陵县,0,0,,,,,,,,,no_candidate,,,,,,,,,,,,,,,,,no,,,no,
district,陕西省,延安市,黄龙县,0,0,,,,,,,,,no_candidate,,,,,,,,,,,,,,,,,no,,,no,
district,陕西省,延安市,洛川县,1,1,4161013950,延安职业技术学院,专科,no,,single_candidate,该行政单元在现行口径下只有 1 个候选，无需比较,policy,resolved_policy,shanghairanking-bcvcr-public-vocational,shanghairanking-bcvcr-public-vocational,shanghairanking-bcvcr-public-vocational,2026,中国高职专科院校排名（总榜）,理工,rankOverall,2026软科高职专科总榜 363,363,https://www.shanghairanking.cn/rankings/bcvcr/2026623,campus,historical_campus,,,,,no,,延安职业技术学院,no,
district,陕西省,延安市,吴起县,0,0,,,,,,,,,no_candidate,,,,,,,,,,,,,,,,,no,,,no,
district,陕西省,延安市,延川县,0,0,,,,,,,,,no_candidate,,,,,,,,,,,,,,,,,no,,,no,
district,陕西省,延安市,延长县,0,0,,,,,,,,,no_candidate,,,,,,,,,,,,,,,,,no,,,no,
district,陕西省,延安市,宜川县,0,0,,,,,,,,,no_candidate,,,,,,,,,,,,,,,,,no,,,no,
district,陕西省,延安市,志丹县,0,0,,,,,,,,,no_candidate,,,,,,,,,,,,,,,,,no,,,no,
district,陕西省,延安市,子长市,0,0,,,,,,,,,no_candidate,,,,,,,,,,,,,,,,,no,,,no,
district,陕西省,榆林市,定边县,0,0,,,,,,,,,no_candidate,,,,,,,,,,,,,,,,,no,,,no,
district,陕西省,榆林市,府谷县,0,0,,,,,,,,,no_candidate,,,,,,,,,,,,,,,,,no,,,no,
district,陕西省,榆林市,横山区,1,1,4161011395,榆林大学,本科,no,,single_candidate,该行政单元在现行口径下只有 1 个候选，无需比较,policy,resolved_policy,shanghairanking-bcur,shanghairanking-bcur,shanghairanking-bcur,2026,中国大学排名（主榜）,,rankOverall,2026软科 339,339,https://www.shanghairanking.cn/rankings/bcur/2026,campus,profile_campus,,,,,no,,榆林大学,no,
district,陕西省,榆林市,佳县,0,0,,,,,,,,,no_candidate,,,,,,,,,,,,,,,,,no,,,no,
district,陕西省,榆林市,靖边县,0,0,,,,,,,,,no_candidate,,,,,,,,,,,,,,,,,no,,,no,
district,陕西省,榆林市,米脂县,0,0,,,,,,,,,no_candidate,,,,,,,,,,,,,,,,,no,,,no,
district,陕西省,榆林市,清涧县,0,0,,,,,,,,,no_candidate,,,,,,,,,,,,,,,,,no,,,no,
district,陕西省,榆林市,神木市,1,1,4161014650,神木职业技术学院,专科,no,,single_candidate,该行政单元在现行口径下只有 1 个候选，无需比较,policy,resolved_policy,shanghairanking-bcvcr-public-vocational,shanghairanking-bcvcr-public-vocational,shanghairanking-bcvcr-public-vocational,2026,中国高职专科院校排名（总榜）,综合,rankOverall,2026软科高职综合 112+ · 高职专科总榜 500+,500+,https://www.shanghairanking.cn/rankings/bcvcr/2026623,campus,profile_campus,,,,,no,,神木职业技术学院,no,
district,陕西省,榆林市,绥德县,1,1,4161011395,榆林大学,本科,no,,single_candidate,该行政单元在现行口径下只有 1 个候选，无需比较,policy,resolved_policy,shanghairanking-bcur,shanghairanking-bcur,shanghairanking-bcur,2026,中国大学排名（主榜）,,rankOverall,2026软科 339,339,https://www.shanghairanking.cn/rankings/bcur/2026,campus,profile_campus,,,,,no,,榆林大学,no,
district,陕西省,榆林市,吴堡县,0,0,,,,,,,,,no_candidate,,,,,,,,,,,,,,,,,no,,,no,
district,陕西省,榆林市,榆阳区,3,3,4161011395,榆林大学,本科,no,,level_order,本科层次优先于更低层次候选（项目层次政策）,policy,resolved_policy,shanghairanking-bcur,shanghairanking-bcur,shanghairanking-bcur,2026,中国大学排名（主榜）,,rankOverall,2026软科 339,339,https://www.shanghairanking.cn/rankings/bcur/2026,campus,profile_campus,,,,,no,,榆林大学,no,no comparable second place: the deciding rule set aside the other 2 candidate(s) without leaving anybody on the winner's own scale
district,陕西省,榆林市,子洲县,0,0,,,,,,,,,no_candidate,,,,,,,,,,,,,,,,,no,,,no,
district,上海市,上海市,宝山区,6,6,4131010280,上海大学,本科,no,211|双一流,level_order,本科层次优先于更低层次候选（项目层次政策）,policy,resolved_policy,shanghairanking-bcur,shanghairanking-bcur,shanghairanking-bcur,2026,中国大学排名（主榜）,,rankOverall,2026软科 60,60,https://www.shanghairanking.cn/rankings/bcur/2026,campus,profile_campus,,,,,no,,上海大学,no,no comparable second place: the deciding rule set aside the other 5 candidate(s) without leaving anybody on the winner's own scale
district,上海市,上海市,崇明区,3,3,4131010248,上海交通大学,本科,no,985|211|双一流,prestige_tag,985 标签优先于无重点标签（国家官方重点建设名单）,strong,resolved_strong,shanghairanking-bcur,shanghairanking-bcur,shanghairanking-bcur,2026,中国大学排名（主榜）,,rankOverall,2026软科 4,4,https://www.shanghairanking.cn/rankings/bcur/2026,campus,profile_campus,,,,,no,,上海交通大学,no,no comparable second place: the deciding rule set aside the other 2 candidate(s) without leaving anybody on the winner's own scale
district,上海市,上海市,奉贤区,8,8,4131010251,华东理工大学,本科,no,211|双一流,prestige_tag,211 标签优先于无重点标签（国家官方重点建设名单）,strong,resolved_strong,shanghairanking-bcur,shanghairanking-bcur,shanghairanking-bcur,2026,中国大学排名（主榜）,,rankOverall,2026软科 42,42,https://www.shanghairanking.cn/rankings/bcur/2026,campus,profile_campus,4131010270,上海师范大学,本科,shanghairanking-bcur,yes,,华东理工大学|上海师范大学,no,
district,上海市,上海市,虹口区,6,6,4131010272,上海财经大学,本科,no,211|双一流,comparable_ranking,上海财经大学 在同榜可比名次上优于 上海外国语大学（软科 bcur）；候选池先按国家标签收敛：211,strong,resolved_strong,shanghairanking-bcur,shanghairanking-bcur,shanghairanking-bcur,2026,中国财经类大学排名,财经,rankOverall,2026软科财经 1 · 主榜参考 35,35,https://www.shanghairanking.cn/rankings/bcur/202622,campus,profile_campus,4131010271,上海外国语大学,本科,shanghairanking-bcur,yes,,上海财经大学|上海外国语大学,no,
district,上海市,上海市,黄浦区,2,2,4131010248,上海交通大学,本科,no,985|211|双一流,level_order,本科层次优先于更低层次候选（项目层次政策）,policy,resolved_policy,shanghairanking-bcur,shanghairanking-bcur,shanghairanking-bcur,2026,中国大学排名（主榜）,,rankOverall,2026软科 4,4,https://www.shanghairanking.cn/rankings/bcur/2026,campus,profile_campus,,,,,no,,上海交通大学,no,no comparable second place: the deciding rule set aside the other 1 candidate(s) without leaving anybody on the winner's own scale
district,上海市,上海市,嘉定区,8,8,4131010247,同济大学,本科,no,985|211|双一流,prestige_tag,985 标签优先于211（国家官方重点建设名单）,strong,resolved_strong,shanghairanking-bcur,shanghairanking-bcur,shanghairanking-bcur,2026,中国大学排名（主榜）,,rankOverall,2026软科 18,18,https://www.shanghairanking.cn/rankings/bcur/2026,campus,profile_campus,4131010280,上海大学,本科,shanghairanking-bcur,yes,,同济大学|上海大学,no,
district,上海市,上海市,金山区,4,4,4131012915,上海中侨职业技术大学,本科,yes,,level_order,本科层次优先于更低层次候选（项目层次政策）,policy,resolved_policy,shanghairanking-bcvcr-private-vocational-undergraduate,shanghairanking-bcvcr-private-vocational-undergraduate,shanghairanking-bcvcr-private-vocational-undergraduate,2026,民办职业本科大学排名,,ranking,2026软科民办职业本科大学 8,8,https://www.shanghairanking.cn/rankings/bcvcr/2026750,campus,profile_campus,,,,,no,,上海中侨职业技术大学,no,no comparable second place: the deciding rule set aside the other 3 candidate(s) without leaving anybody on the winner's own scale
district,上海市,上海市,静安区,7,7,4131010247,同济大学,本科,no,985|211|双一流,prestige_tag,985 标签优先于211（国家官方重点建设名单）,strong,resolved_strong,shanghairanking-bcur,shanghairanking-bcur,shanghairanking-bcur,2026,中国大学排名（主榜）,,rankOverall,2026软科 18,18,https://www.shanghairanking.cn/rankings/bcur/2026,campus,profile_campus,4131010280,上海大学,本科,shanghairanking-bcur,yes,,同济大学|上海大学,no,
district,上海市,上海市,闵行区,11,11,4131010248,上海交通大学,本科,no,985|211|双一流,comparable_ranking,上海交通大学 在同榜可比名次上优于 华东师范大学（软科 bcur）；候选池先按国家标签收敛：985,strong,resolved_strong,shanghairanking-bcur,shanghairanking-bcur,shanghairanking-bcur,2026,中国大学排名（主榜）,,rankOverall,2026软科 4,4,https://www.shanghairanking.cn/rankings/bcur/2026,campus,profile_campus,4131010269,华东师范大学,本科,shanghairanking-bcur,yes,,上海交通大学|华东师范大学,no,
district,上海市,上海市,浦东新区,27,27,4131010248,上海交通大学,本科,no,985|211|双一流,comparable_ranking,上海交通大学 在同榜可比名次上优于 复旦大学（软科 bcur）；候选池先按国家标签收敛：985,strong,resolved_strong,shanghairanking-bcur,shanghairanking-bcur,shanghairanking-bcur,2026,中国大学排名（主榜）,,rankOverall,2026软科 4,4,https://www.shanghairanking.cn/rankings/bcur/2026,campus,profile_campus,4131010246,复旦大学,本科,shanghairanking-bcur,yes,,上海交通大学|复旦大学,no,
district,上海市,上海市,普陀区,6,6,4131010247,同济大学,本科,no,985|211|双一流,comparable_ranking,同济大学 在同榜可比名次上优于 华东师范大学（软科 bcur）；候选池先按国家标签收敛：985,strong,resolved_strong,shanghairanking-bcur,shanghairanking-bcur,shanghairanking-bcur,2026,中国大学排名（主榜）,,rankOverall,2026软科 18,18,https://www.shanghairanking.cn/rankings/bcur/2026,campus,profile_campus,4131010269,华东师范大学,本科,shanghairanking-bcur,yes,,同济大学|华东师范大学,no,
district,上海市,上海市,青浦区,4,4,4131011835,上海政法学院,本科,no,,level_order,本科层次优先于更低层次候选（项目层次政策）,policy,resolved_policy,shanghairanking-bcur,shanghairanking-bcur,shanghairanking-bcur,2026,中国政法类大学排名,政法,rankOverall,2026软科政法 6 · 主榜参考 216,216,https://www.shanghairanking.cn/rankings/bcur/202625,campus,profile_campus,,,,,no,,上海政法学院,no,no comparable second place: the deciding rule set aside the other 3 candidate(s) without leaving anybody on the winner's own scale
district,上海市,上海市,松江区,11,11,4131010255,东华大学,本科,no,211|双一流,comparable_ranking,东华大学 在同榜可比名次上优于 上海外国语大学（软科 bcur）；候选池先按国家标签收敛：211,strong,resolved_strong,shanghairanking-bcur,shanghairanking-bcur,shanghairanking-bcur,2026,中国大学排名（主榜）,,rankOverall,2026软科 72,72,https://www.shanghairanking.cn/rankings/bcur/2026,campus,profile_campus,4131010271,上海外国语大学,本科,shanghairanking-bcur,yes,,东华大学|上海外国语大学,no,
district,上海市,上海市,徐汇区,14,14,4131010248,上海交通大学,本科,no,985|211|双一流,comparable_ranking,上海交通大学 在同榜可比名次上优于 复旦大学（软科 bcur）；候选池先按国家标签收敛：985,strong,resolved_strong,shanghairanking-bcur,shanghairanking-bcur,shanghairanking-bcur,2026,中国大学排名（主榜）,,rankOverall,2026软科 4,4,https://www.shanghairanking.cn/rankings/bcur/2026,campus,profile_campus,4131010246,复旦大学,本科,shanghairanking-bcur,yes,,上海交通大学|复旦大学,no,
district,上海市,上海市,杨浦区,12,12,4131010246,复旦大学,本科,no,985|211|双一流,comparable_ranking,复旦大学 在同榜可比名次上优于 同济大学（软科 bcur）；候选池先按国家标签收敛：985,strong,resolved_strong,shanghairanking-bcur,shanghairanking-bcur,shanghairanking-bcur,2026,中国大学排名（主榜）,,rankOverall,2026软科 5,5,https://www.shanghairanking.cn/rankings/bcur/2026,campus,profile_campus,4131010247,同济大学,本科,shanghairanking-bcur,yes,,复旦大学|同济大学,no,
district,上海市,上海市,长宁区,6,6,4131010248,上海交通大学,本科,no,985|211|双一流,prestige_tag,985 标签优先于211（国家官方重点建设名单）,strong,resolved_strong,shanghairanking-bcur,shanghairanking-bcur,shanghairanking-bcur,2026,中国大学排名（主榜）,,rankOverall,2026软科 4,4,https://www.shanghairanking.cn/rankings/bcur/2026,campus,profile_campus,4131010255,东华大学,本科,shanghairanking-bcur,yes,,上海交通大学|东华大学,no,
district,四川省,阿坝藏族羌族自治州,阿坝县,0,0,,,,,,,,,no_candidate,,,,,,,,,,,,,,,,,no,,,no,
district,四川省,阿坝藏族羌族自治州,黑水县,0,0,,,,,,,,,no_candidate,,,,,,,,,,,,,,,,,no,,,no,
district,四川省,阿坝藏族羌族自治州,红原县,0,0,,,,,,,,,no_candidate,,,,,,,,,,,,,,,,,no,,,no,
district,四川省,阿坝藏族羌族自治州,金川县,0,0,,,,,,,,,no_candidate,,,,,,,,,,,,,,,,,no,,,no,
district,四川省,阿坝藏族羌族自治州,九寨沟县,0,0,,,,,,,,,no_candidate,,,,,,,,,,,,,,,,,no,,,no,
district,四川省,阿坝藏族羌族自治州,理县,0,0,,,,,,,,,no_candidate,,,,,,,,,,,,,,,,,no,,,no,
district,四川省,阿坝藏族羌族自治州,马尔康市,1,1,4151014647,阿坝职业学院,专科,no,,single_candidate,该行政单元在现行口径下只有 1 个候选，无需比较,policy,resolved_policy,shanghairanking-bcvcr-public-vocational,shanghairanking-bcvcr-public-vocational,shanghairanking-bcvcr-public-vocational,2026,中国高职专科院校排名（总榜）,综合,rankOverall,2026软科高职综合 112+ · 高职专科总榜 500+,500+,https://www.shanghairanking.cn/rankings/bcvcr/2026623,campus,profile_campus,,,,,no,,阿坝职业学院,no,
district,四川省,阿坝藏族羌族自治州,茂县,1,1,4151014647,阿坝职业学院,专科,no,,single_candidate,该行政单元在现行口径下只有 1 个候选，无需比较,policy,resolved_policy,shanghairanking-bcvcr-public-vocational,shanghairanking-bcvcr-public-vocational,shanghairanking-bcvcr-public-vocational,2026,中国高职专科院校排名（总榜）,综合,rankOverall,2026软科高职综合 112+ · 高职专科总榜 500+,500+,https://www.shanghairanking.cn/rankings/bcvcr/2026623,campus,profile_campus,,,,,no,,阿坝职业学院,no,
district,四川省,阿坝藏族羌族自治州,壤塘县,0,0,,,,,,,,,no_candidate,,,,,,,,,,,,,,,,,no,,,no,
district,四川省,阿坝藏族羌族自治州,若尔盖县,0,0,,,,,,,,,no_candidate,,,,,,,,,,,,,,,,,no,,,no,
district,四川省,阿坝藏族羌族自治州,松潘县,0,0,,,,,,,,,no_candidate,,,,,,,,,,,,,,,,,no,,,no,
district,四川省,阿坝藏族羌族自治州,汶川县,1,1,4151010646,阿坝师范学院,本科,no,,single_candidate,该行政单元在现行口径下只有 1 个候选，无需比较,policy,resolved_policy,shanghairanking-bcur,shanghairanking-bcur,shanghairanking-bcur,2026,中国大学排名（主榜）,,rankOverall,2026软科 500+,500+,https://www.shanghairanking.cn/rankings/bcur/2026,campus,profile_campus,,,,,no,,阿坝师范学院,no,
district,四川省,阿坝藏族羌族自治州,小金县,0,0,,,,,,,,,no_candidate,,,,,,,,,,,,,,,,,no,,,no,
district,四川省,巴中市,巴州区,1,1,4151014483,巴中职业技术学院,专科,yes,,single_candidate,该行政单元在现行口径下只有 1 个候选，无需比较,policy,resolved_policy,shanghairanking-bcvcr-private-vocational,shanghairanking-bcvcr-private-vocational,shanghairanking-bcvcr-private-vocational,2026,民办高职专科院校排名,,ranking,2026软科民办高职专科 100+,100+,https://www.shanghairanking.cn/rankings/bcvcr/2026633,campus,profile_campus,,,,,no,,巴中职业技术学院,no,
district,四川省,巴中市,恩阳区,0,0,,,,,,,,,no_candidate,,,,,,,,,,,,,,,,,no,,,no,
district,四川省,巴中市,南江县,0,0,,,,,,,,,no_candidate,,,,,,,,,,,,,,,,,no,,,no,
district,四川省,巴中市,平昌县,0,0,,,,,,,,,no_candidate,,,,,,,,,,,,,,,,,no,,,no,
district,四川省,巴中市,通江县,0,0,,,,,,,,,no_candidate,,,,,,,,,,,,,,,,,no,,,no,
district,四川省,成都市,成华区,3,3,4151010614,电子科技大学,本科,no,985|211|双一流,prestige_tag,985 标签优先于双一流（国家官方重点建设名单）,strong,resolved_strong,shanghairanking-bcur,shanghairanking-bcur,shanghairanking-bcur,2026,中国大学排名（主榜）,,rankOverall,2026软科 33,33,https://www.shanghairanking.cn/rankings/bcur/2026,campus,profile_campus,4151010616,成都理工大学,本科,shanghairanking-bcur,yes,,电子科技大学|成都理工大学,no,
