campus_id,uid,学校,省份,城市,校区,地址,来源类型,状态
PROFILE427_0,4123010223,黑龙江八一农垦大学,黑龙江省,大庆市,办学地点（档案未命名）,黑龙江省大庆市高新区新风路5号,profile,本轮读取第三方档案 · 仅定位至城市，县区待核 · 办学状态仍需官网复核
PROFILE413_1,4122010208,吉林体育学院,吉林省,长春市,临河校区,吉林省长春市经开区临河街5699号,profile,本轮读取第三方档案 · 仅定位至城市，县区待核 · 办学状态仍需官网复核
PROFILE412_0,4122010207,吉林财经大学,吉林省,长春市,办学地点（档案未命名）,吉林省长春市净月大街3699号,profile,本轮读取第三方档案 · 仅定位至城市，县区待核 · 办学状态仍需官网复核
PROFILE410_0,4122010206,白城师范学院,吉林省,白城市,经开校区,吉林省白城市吉林白城经济开发区保平街道阳光社区中兴西大路57号,profile,本轮读取第三方档案 · 仅定位至城市，县区待核 · 办学状态仍需官网复核
PROFILE404_0,4122010199,长春中医药大学,吉林省,长春市,净月校区,吉林省长春市净月开发区博硕路1035号,profile,本轮读取第三方档案 · 仅定位至城市，县区待核 · 办学状态仍需官网复核
PROFILE400_2,4122010192,吉林化工大学,吉林省,吉林市,双吉校区,吉林省吉林市经济技术开发区双吉街,profile,本轮读取第三方档案 · 仅定位至城市，县区待核 · 办学状态仍需官网复核
PROFILE395_0,4122010191,吉林建筑大学,吉林省,长春市,办学地点（档案未命名）,吉林省长春市净月开发区新城大街5088号,profile,本轮读取第三方档案 · 仅定位至城市，县区待核 · 办学状态仍需官网复核
PROFILE391_1,4143010555,南华大学,湖南省,衡阳市,雨母校区,湖南省衡阳市高新区衡州大道228号,profile,本轮读取第三方档案 · 仅定位至城市，县区待核 · 办学状态仍需官网复核
PROFILE390_2,4122010203,吉林师范大学,吉林省,长春市,长春校区,吉林省长春市高新区卓越大街399号,profile,本轮读取第三方档案 · 仅定位至城市，县区待核 · 办学状态仍需官网复核
PROFILE387_1,4122010205,长春师范大学,吉林省,长春市,乐群校区,吉林省长春市吉林大路3291号,profile,本轮读取第三方档案 · 仅定位至城市，县区待核 · 办学状态仍需官网复核
PROFILE387_2,4122010205,长春师范大学,吉林省,长春市,北湖校区,吉林省长春市高新技术产业开发区奋进乡一间堡社区,profile,本轮读取第三方档案 · 仅定位至城市，县区待核 · 办学状态仍需官网复核
PROFILE383_1,4161011400,西安培华学院,陕西省,西安市,高新校区,陕西省西安市高新区白沙路南段2号,profile,本轮读取第三方档案 · 仅定位至城市，县区待核 · 办学状态仍需官网复核
PROFILE381_1,4122010190,长春工业大学,吉林省,长春市,北湖校区,吉林省长春市高新技术产业开发区北区北远达大街3000号,profile,本轮读取第三方档案 · 仅定位至城市，县区待核 · 办学状态仍需官网复核
PROFILE377_1,4122011726,长春大学,吉林省,长春市,高新校区（西校区）,吉林省长春市长春高新技术产业开发区双德街道科苑社区卫星路8326号,profile,本轮读取第三方档案 · 仅定位至城市，县区待核 · 办学状态仍需官网复核
PROFILE376_0,4161010726,西北政法大学,陕西省,西安市,长安校区,陕西省西安市西长安街558号,profile,本轮读取第三方档案 · 仅定位至城市，县区待核 · 办学状态仍需官网复核
PROFILE376_1,4161010726,西北政法大学,陕西省,西安市,雁塔校区,陕西省西安市长安南路300号,profile,本轮读取第三方档案 · 仅定位至城市，县区待核 · 办学状态仍需官网复核
PROFILE374_1,4122010201,北华大学,吉林省,吉林市,师范分院校区,吉林省吉林市吉林高新技术产业开发区高新街道日升社区吉林大街22号,profile,本轮读取第三方档案 · 仅定位至城市，县区待核 · 办学状态仍需官网复核
PROFILE374_2,4122010201,北华大学,吉林省,吉林市,南校区,吉林省吉林市吉林高新技术产业开发区高新街道师苑社区吉林大街15号,profile,本轮读取第三方档案 · 仅定位至城市，县区待核 · 办学状态仍需官网复核
PROFILE372_0,4163010748,青海民族大学,青海省,西宁市,东序校区,青海省西宁市八一中路3号,profile,本轮读取第三方档案 · 仅定位至城市，县区待核 · 办学状态仍需官网复核
PROFILE372_1,4163010748,青海民族大学,青海省,西宁市,西昆校区,青海省西宁市八一中路72号,profile,本轮读取第三方档案 · 仅定位至城市，县区待核 · 办学状态仍需官网复核
PROFILE372_2,4163010748,青海民族大学,青海省,西宁市,博雅校区,青海省西宁市曹二路52号,profile,本轮读取第三方档案 · 仅定位至城市，县区待核 · 办学状态仍需官网复核
PROFILE372_3,4163010748,青海民族大学,青海省,西宁市,文实校区,青海省西宁市夏都大街78号,profile,本轮读取第三方档案 · 仅定位至城市，县区待核 · 办学状态仍需官网复核
PROFILE372_4,4163010748,青海民族大学,青海省,西宁市,南山校区,青海省西宁市南山东路15号,profile,本轮读取第三方档案 · 仅定位至城市，县区待核 · 办学状态仍需官网复核
PROFILE370_1,4163010746,青海师范大学,青海省,西宁市,城西校区,青海省西宁市城西五四西路38号,profile,本轮读取第三方档案 · 仅定位至城市，县区待核 · 办学状态仍需官网复核
PROFILE369_2,4161010721,宝鸡文理学院,陕西省,宝鸡市,蟠龙校区,陕西省宝鸡市蟠龙新区龙翔大道003号,profile,本轮读取第三方档案 · 仅定位至城市，县区待核 · 办学状态仍需官网复核
PROFILE365_0,4161010716,陕西中医药大学,陕西省,咸阳市,南校区,陕西省西咸新区西咸大道,profile,本轮读取第三方档案 · 仅定位至城市，县区待核 · 办学状态仍需官网复核
PROFILE364_4,4154010694,西藏大学,西藏自治区,拉萨市,教育城校区,西藏自治区拉萨市教育城,profile,本轮读取第三方档案 · 仅定位至城市，县区待核 · 办学状态仍需官网复核
PROFILE363_0,4161011664,西安邮电大学,陕西省,西安市,雁塔校区,陕西省西安市长安南路563号,profile,本轮读取第三方档案 · 仅定位至城市，县区待核 · 办学状态仍需官网复核
PROFILE360_1,4153010690,云南艺术学院,云南省,昆明市,麻园校区,云南省昆明市科业路23号,profile,本轮读取第三方档案 · 仅定位至城市，县区待核 · 办学状态仍需官网复核
PROFILE357_1,4161010708,陕西科技大学,陕西省,西安市,太华路校区,陕西省西安市太华北路43号,profile,本轮读取第三方档案 · 仅定位至城市，县区待核 · 办学状态仍需官网复核
PROFILE351_2,4161010703,西安建筑科技大学,陕西省,西安市,草堂校区,陕西省西安市草堂寺景区草寺东路,profile,本轮读取第三方档案 · 仅定位至城市，县区待核 · 办学状态仍需官网复核
PROFILE347_1,4153010678,昆明医科大学,云南省,昆明市,人民西路校区,云南省昆明市人民西路191号,profile,本轮读取第三方档案 · 仅定位至城市，县区待核 · 办学状态仍需官网复核
PROFILE344_1,4153010681,云南师范大学,云南省,昆明市,一二·一西南联大校区,云南省昆明市一二·一大街298号,profile,本轮读取第三方档案 · 仅定位至城市，县区待核 · 办学状态仍需官网复核
PROFILE342_1,4153010674,昆明理工大学,云南省,昆明市,嵩明校区,云南省昆明市嵩明职教新城空港大道1号,profile,本轮读取第三方档案 · 仅定位至城市，县区待核 · 办学状态仍需官网复核
PROFILE342_2,4153010674,昆明理工大学,云南省,昆明市,莲华校区,云南省昆明市一二一大街文昌路68号,profile,本轮读取第三方档案 · 仅定位至城市，县区待核 · 办学状态仍需官网复核
PROFILE342_3,4153010674,昆明理工大学,云南省,昆明市,新迎校区,云南省昆明市环城东路50号,profile,本轮读取第三方档案 · 仅定位至城市，县区待核 · 办学状态仍需官网复核
PROFILE340_0,4134010383,铜陵学院,安徽省,铜陵市,翠湖校区,安徽省铜陵市翠湖四路1335号,profile,本轮读取第三方档案 · 仅定位至城市，县区待核 · 办学状态仍需官网复核
PROFILE340_1,4134010383,铜陵学院,安徽省,铜陵市,育秀校区,安徽省铜陵市北京中路297号,profile,本轮读取第三方档案 · 仅定位至城市，县区待核 · 办学状态仍需官网复核
PROFILE336_1,4161010719,延安大学,陕西省,延安市,新城校区,陕西省延安市新区公学北路1号,profile,本轮读取第三方档案 · 仅定位至城市，县区待核 · 办学状态仍需官网复核
PROFILE330_1,4161010698,西安交通大学,陕西省,西安市,雁塔校区,西安市朱雀大街205号,profile,本轮读取第三方档案 · 仅定位至城市，县区待核 · 办学状态仍需官网复核
PROFILE323_1,4131010276,华东政法大学,上海市,上海市,松江校区,上海市松江大学园区龙源路555号,profile,本轮读取第三方档案 · 仅定位至城市，县区待核 · 办学状态仍需官网复核
PROFILE316_1,4134010363,安徽工程大学,安徽省,芜湖市,国际工程师学院校区,安徽省芜湖市经济技术开发区赤铸山东路100号,profile,本轮读取第三方档案 · 仅定位至城市，县区待核 · 办学状态仍需官网复核
PROFILE314_0,4134010370,安徽师范大学,安徽省,芜湖市,赭山校区,安徽省芜湖市北京中路2号,profile,本轮读取第三方档案 · 仅定位至城市，县区待核 · 办学状态仍需官网复核
PROFILE314_1,4134010370,安徽师范大学,安徽省,芜湖市,天门山校区,安徽省芜湖市九华北路171号,profile,本轮读取第三方档案 · 仅定位至城市，县区待核 · 办学状态仍需官网复核
PROFILE298_0,4144010576,韶关学院,广东省,韶关市,校本部,广东省韶关市大学路288号,profile,本轮读取第三方档案 · 仅定位至城市，县区待核 · 办学状态仍需官网复核
PROFILE298_1,4144010576,韶关学院,广东省,韶关市,黄田坝校区,广东省韶关市惠民北路64号韶关学院,profile,本轮读取第三方档案 · 仅定位至城市，县区待核 · 办学状态仍需官网复核
PROFILE297_0,4144010578,韩山师范学院,广东省,潮州市,校本部,广东省潮州市区桥东,profile,本轮读取第三方档案 · 仅定位至城市，县区待核 · 办学状态仍需官网复核
PROFILE286_4,4144011845,广东工业大学,广东省,揭阳市,揭阳校区,广东省揭阳市粤东新城大学路,profile,本轮读取第三方档案 · 仅定位至城市，县区待核 · 办学状态仍需官网复核
PROFILE283_0,4144010560,汕头大学,广东省,汕头市,桑浦山校区,广东省汕头市大学路243号,profile,本轮读取第三方档案 · 仅定位至城市，县区待核 · 办学状态仍需官网复核
PROFILE283_1,4144010560,汕头大学,广东省,汕头市,东海岸校区,广东省汕头市翠峰路5号,profile,本轮读取第三方档案 · 仅定位至城市，县区待核 · 办学状态仍需官网复核
PROFILE282_0,4114010119,太原师范学院,山西省,太原市,南内环校区,山西省太原市南内环街189号,profile,本轮读取第三方档案 · 仅定位至城市，县区待核 · 办学状态仍需官网复核
PROFILE282_2,4114010119,太原师范学院,山西省,太原市,黄陵校区,山西省太原市黄陵路19号,profile,本轮读取第三方档案 · 仅定位至城市，县区待核 · 办学状态仍需官网复核
PROFILE282_3,4114010119,太原师范学院,山西省,太原市,侯家巷校区,山西省太原市侯家巷9号,profile,本轮读取第三方档案 · 仅定位至城市，县区待核 · 办学状态仍需官网复核
PROFILE280_0,4114010124,忻州师范学院,山西省,忻州市,校本部,山西省忻州市顿奇东街1号,profile,本轮读取第三方档案 · 仅定位至城市，县区待核 · 办学状态仍需官网复核
PROFILE279_0,4114010117,长治医学院,山西省,长治市,校本部,山西省长治市解放东街161号,profile,本轮读取第三方档案 · 仅定位至城市，县区待核 · 办学状态仍需官网复核
PROFILE279_1,4114010117,长治医学院,山西省,长治市,五龙校区,山西省长治市长治县英雄南路1688号,profile,本轮读取第三方档案 · 仅定位至城市，县区待核 · 办学状态仍需官网复核
PROFILE275_0,4114010125,山西财经大学,山西省,太原市,坞城校区,山西省太原市坞城路140号,profile,本轮读取第三方档案 · 仅定位至城市，县区待核 · 办学状态仍需官网复核
PROFILE275_1,4114010125,山西财经大学,山西省,太原市,迎泽校区,山西省太原市南内环街135号,profile,本轮读取第三方档案 · 仅定位至城市，县区待核 · 办学状态仍需官网复核
PROFILE274_1,4151010632,西南医科大学,四川省,泸州市,忠山校区,四川省泸州市忠山路3段319号,profile,本轮读取第三方档案 · 仅定位至城市，县区待核 · 办学状态仍需官网复核
PROFILE273_2,4151010622,四川轻化工大学,四川省,宜宾市,宜宾校区,四川省宜宾市三江新区白塔路1号,profile,本轮读取第三方档案 · 仅定位至城市，县区待核 · 办学状态仍需官网复核
PROFILE267_1,4151010624,中国民用航空飞行学院,四川省,成都市,成都天府校区,四川省成都市东部新区未来科技城福田街道,profile,本轮读取第三方档案 · 仅定位至城市，县区待核 · 办学状态仍需官网复核
PROFILE255_0,4133010349,绍兴大学,浙江省,绍兴市,校本部,浙江省绍兴市环城西路508号,profile,本轮读取第三方档案 · 仅定位至城市，县区待核 · 办学状态仍需官网复核
PROFILE252_0,4133010346,杭州师范大学,浙江省,杭州市,仓前校区,浙江省杭州市余杭塘路2318号,profile,本轮读取第三方档案 · 仅定位至城市，县区待核 · 办学状态仍需官网复核
PROFILE251_1,4133010343,温州医科大学,浙江省,温州市,学院路校区,温州市学院西路82号,profile,本轮读取第三方档案 · 仅定位至城市，县区待核 · 办学状态仍需官网复核
PROFILE245_3,4151010623,西华大学,四川省,宜宾市,宜宾校区,四川省宜宾市临港经济技术开发区大学城路三段1号,profile,本轮读取第三方档案 · 仅定位至城市，县区待核 · 办学状态仍需官网复核
PROFILE244_0,4133010354,嘉兴大学,浙江省,嘉兴市,梁林校区,浙江省嘉兴市广穹路899号,profile,本轮读取第三方档案 · 仅定位至城市，县区待核 · 办学状态仍需官网复核
PROFILE241_1,4133010345,浙江师范大学,浙江省,杭州市,杭州校区,浙江省杭州市萧山高教园区耕文路1108号,profile,本轮读取第三方档案 · 仅定位至城市，县区待核 · 办学状态仍需官网复核
PROFILE237_0,4165010766,新疆财经大学,新疆维吾尔自治区,乌鲁木齐市,校本部,新疆维吾尔自治区乌鲁木齐市北京中路449号,profile,本轮读取第三方档案 · 仅定位至城市，县区待核 · 办学状态仍需官网复核
PROFILE234_0,4165010760,新疆医科大学,新疆维吾尔自治区,乌鲁木齐市,新医路校区,新疆维吾尔自治区乌鲁木齐市新医路393号,profile,本轮读取第三方档案 · 仅定位至城市，县区待核 · 办学状态仍需官网复核
PROFILE232_1,4151010616,成都理工大学,四川省,宜宾市,宜宾校区,四川省宜宾市临港经济技术开发区大学城路三段218号,profile,本轮读取第三方档案 · 仅定位至城市，县区待核 · 办学状态仍需官网复核
PROFILE231_0,4151010656,西南民族大学,四川省,成都市,武侯校区,四川省成都市一环路南四段16号,profile,本轮读取第三方档案 · 仅定位至城市，县区待核 · 办学状态仍需官网复核
PROFILE227_0,4121010142,沈阳工业大学,辽宁省,沈阳市,中央校区,辽宁省沈阳市经济技术开发区沈辽西路111号,profile,本轮读取第三方档案 · 仅定位至城市，县区待核 · 办学状态仍需官网复核
PROFILE227_3,4121010142,沈阳工业大学,辽宁省,沈阳市,国家大学科技园,沈阳经济技术开发区四号街20号,profile,本轮读取第三方档案 · 仅定位至城市，县区待核 · 办学状态仍需官网复核
PROFILE226_1,4121010163,沈阳药科大学,辽宁省,本溪市,南校区,辽宁省本溪市高新技术产业开发区华佗大街26号,profile,本轮读取第三方档案 · 仅定位至城市，县区待核 · 办学状态仍需官网复核
PROFILE219_0,4121010161,大连医科大学,辽宁省,大连市,办学地点（档案未命名）,辽宁省大连市旅顺南路西段9号,profile,本轮读取第三方档案 · 仅定位至城市，县区待核 · 办学状态仍需官网复核
PROFILE216_0,4121010172,大连外国语大学,辽宁省,大连市,旅顺校区,辽宁省大连市旅顺南路西段6号,profile,本轮读取第三方档案 · 仅定位至城市，县区待核 · 办学状态仍需官网复核
PROFILE208_0,4121012026,大连民族大学,辽宁省,大连市,开发区校区,大连经济技术开发区辽河西路18号,profile,本轮读取第三方档案 · 仅定位至城市，县区待核 · 办学状态仍需官网复核
PROFILE208_1,4121012026,大连民族大学,辽宁省,大连市,金石滩校区,大连金石滩旅游度假区金石路31号,profile,本轮读取第三方档案 · 仅定位至城市，县区待核 · 办学状态仍需官网复核
PROFILE205_1,4121010162,辽宁中医药大学,辽宁省,大连市,大连校区,辽宁省大连市双D港生命1路77号,profile,本轮读取第三方档案 · 仅定位至城市，县区待核 · 办学状态仍需官网复核
PROFILE202_0,4121010164,沈阳医学院,辽宁省,沈阳市,办学地点（档案未命名）,辽宁省沈阳市黄河北大街146号,profile,本轮读取第三方档案 · 仅定位至城市，县区待核 · 办学状态仍需官网复核
PROFILE200_2,4121010178,鲁迅美术学院,辽宁省,大连市,大连金石滩校区,辽宁省大连市金州新区金石滩金石路39号,profile,本轮读取第三方档案 · 仅定位至城市，县区待核 · 办学状态仍需官网复核
PROFILE196_2,4150010655,四川美术学院,重庆市,重庆市,悦来校区,重庆市两江新区嘉陵江畔、悦来江湾,profile,本轮读取第三方档案 · 仅定位至城市，县区待核 · 办学状态仍需官网复核
PROFILE194_0,4136011843,九江学院,江西省,九江市,主校区,江西省九江市前进东路551号,profile,本轮读取第三方档案 · 仅定位至城市，县区待核 · 办学状态仍需官网复核
PROFILE194_1,4136011843,九江学院,江西省,九江市,浔东校区,江西省九江市浔阳东路320号,profile,本轮读取第三方档案 · 仅定位至城市，县区待核 · 办学状态仍需官网复核
PROFILE189_0,4136010418,赣南师范大学,江西省,赣州市,蓉江校区,江西省赣州市蓉江新区师大南路1号,profile,本轮读取第三方档案 · 仅定位至城市，县区待核 · 办学状态仍需官网复核
PROFILE183_1,4136010408,景德镇陶瓷大学,江西省,景德镇市,湘湖校区,江西省景德镇市湘湖路99号,profile,本轮读取第三方档案 · 仅定位至城市，县区待核 · 办学状态仍需官网复核
PROFILE180_0,4150010652,西南政法大学,重庆市,重庆市,两江校区,重庆市两江新区宝圣大道301号,profile,本轮读取第三方档案 · 仅定位至城市，县区待核 · 办学状态仍需官网复核
PROFILE177_0,4136010406,南昌航空大学,江西省,南昌市,前湖校区,江西省南昌市红谷滩新区丰和南大道696号,profile,本轮读取第三方档案 · 仅定位至城市，县区待核 · 办学状态仍需官网复核
PROFILE176_0,4136010405,东华理工大学,江西省,南昌市,南昌校区,江西省南昌市经开区广兰大道418号,profile,本轮读取第三方档案 · 仅定位至城市，县区待核 · 办学状态仍需官网复核
PROFILE175_0,4136010421,江西财经大学,江西省,南昌市,蛟桥园校区,江西省南昌市昌北国家经济技术开发区双港东大街169号,profile,本轮读取第三方档案 · 仅定位至城市，县区待核 · 办学状态仍需官网复核
PROFILE175_1,4136010421,江西财经大学,江西省,南昌市,麦庐园校区,江西省南昌市昌北国家经济技术开发区玉屏大道,profile,本轮读取第三方档案 · 仅定位至城市，县区待核 · 办学状态仍需官网复核
PROFILE175_2,4136010421,江西财经大学,江西省,南昌市,枫林园校区,江西省南昌市昌北国家经济技术开发区枫林大道632号,profile,本轮读取第三方档案 · 仅定位至城市，县区待核 · 办学状态仍需官网复核
PROFILE174_0,4136010414,江西师范大学,江西省,南昌市,瑶湖校区,江西省南昌市紫阳大道99号,profile,本轮读取第三方档案 · 仅定位至城市，县区待核 · 办学状态仍需官网复核
PROFILE174_1,4136010414,江西师范大学,江西省,南昌市,青山湖校区（科学技术学院）,江西省南昌市北京西路437号,profile,本轮读取第三方档案 · 仅定位至城市，县区待核 · 办学状态仍需官网复核
PROFILE173_0,4132011117,扬州大学,江苏省,扬州市,荷花池校区,江苏省扬州市大学南路88号,profile,本轮读取第三方档案 · 仅定位至城市，县区待核 · 办学状态仍需官网复核
PROFILE173_2,4132011117,扬州大学,江苏省,扬州市,文汇路校区,江苏省扬州市文汇东路48号,profile,本轮读取第三方档案 · 仅定位至城市，县区待核 · 办学状态仍需官网复核
PROFILE173_3,4132011117,扬州大学,江苏省,扬州市,江阳路北校区,江苏省扬州市江阳中路136号,profile,本轮读取第三方档案 · 仅定位至城市，县区待核 · 办学状态仍需官网复核
PROFILE173_4,4132011117,扬州大学,江苏省,扬州市,江阳路南校区,江苏省扬州市江阳中路131号,profile,本轮读取第三方档案 · 仅定位至城市，县区待核 · 办学状态仍需官网复核
PROFILE172_0,4136010410,江西农业大学,江西省,南昌市,南北校区,江西省南昌市经济技术开发区志敏大道1101号,profile,本轮读取第三方档案 · 仅定位至城市，县区待核 · 办学状态仍需官网复核
PROFILE171_0,4132010291,南京工业大学,江苏省,南京市,江浦校区,江苏省南京市江北新区浦珠南路30号,profile,本轮读取第三方档案 · 仅定位至城市，县区待核 · 办学状态仍需官网复核
PROFILE170_0,4132010299,江苏大学,江苏省,镇江市,校本部,江苏省镇江市学府路301号,profile,本轮读取第三方档案 · 仅定位至城市，县区待核 · 办学状态仍需官网复核
PROFILE167_0,4132010320,江苏师范大学,江苏省,徐州市,泉山校区,江苏省徐州市铜山新区上海路101号,profile,本轮读取第三方档案 · 仅定位至城市，县区待核 · 办学状态仍需官网复核
PROFILE166_0,4132010300,南京信息工程大学,江苏省,南京市,校本部,江苏省南京市宁六路219号,profile,本轮读取第三方档案 · 仅定位至城市，县区待核 · 办学状态仍需官网复核
PROFILE165_3,4136010407,江西理工大学,江西省,南昌市,南昌校区,江西省南昌市昌北开发区双港东大街1180号,profile,本轮读取第三方档案 · 仅定位至城市，县区待核 · 办学状态仍需官网复核
PROFILE163_2,4132010332,苏州科技大学,江苏省,苏州市,天平校区,江苏省苏州市高新区长江路55号,profile,本轮读取第三方档案 · 仅定位至城市，县区待核 · 办学状态仍需官网复核
PROFILE162_1,4132010315,南京中医药大学,江苏省,南京市,汉中门校区,江苏省南京市汉中路282号,profile,本轮读取第三方档案 · 仅定位至城市，县区待核 · 办学状态仍需官网复核
PROFILE162_2,4132010315,南京中医药大学,江苏省,泰州市,泰州校区,江苏省泰州市医药高新技术产业开发区匡时路6号,profile,本轮读取第三方档案 · 仅定位至城市，县区待核 · 办学状态仍需官网复核
PROFILE161_0,4132010289,江苏科技大学,江苏省,镇江市,长山校区,江苏省镇江市丹徒新区长晖路666号,profile,本轮读取第三方档案 · 仅定位至城市，县区待核 · 办学状态仍需官网复核
PROFILE161_1,4132010289,江苏科技大学,江苏省,镇江市,梦溪校区,江苏省镇江市梦溪路2号,profile,本轮读取第三方档案 · 仅定位至城市，县区待核 · 办学状态仍需官网复核
PROFILE160_0,4132010293,南京邮电大学,江苏省,南京市,仙林校区,江苏省南京市仙林大学城文苑路9号,profile,本轮读取第三方档案 · 仅定位至城市，县区待核 · 办学状态仍需官网复核
PROFILE160_1,4132010293,南京邮电大学,江苏省,南京市,三牌楼校区,江苏省南京市新模范马路66号,profile,本轮读取第三方档案 · 仅定位至城市，县区待核 · 办学状态仍需官网复核
PROFILE160_2,4132010293,南京邮电大学,江苏省,南京市,锁金村校区,江苏省南京市龙蟠路177号,profile,本轮读取第三方档案 · 仅定位至城市，县区待核 · 办学状态仍需官网复核
PROFILE159_0,4133010336,杭州电子科技大学,浙江省,杭州市,下沙校区,浙江省杭州市杭州经济开发区白杨街道2号大街1158号,profile,本轮读取第三方档案 · 仅定位至城市，县区待核 · 办学状态仍需官网复核
PROFILE159_3,4133010336,杭州电子科技大学,浙江省,杭州市,下沙东校区,浙江省杭州市江干区金沙东路,profile,本轮读取第三方档案 · 仅定位至城市，县区待核 · 办学状态仍需官网复核
PROFILE154_0,4132010305,盐城工学院,江苏省,盐城市,希望大道校区,江苏省盐城市希望大道中路1号,profile,本轮读取第三方档案 · 仅定位至城市，县区待核 · 办学状态仍需官网复核
PROFILE154_1,4132010305,盐城工学院,江苏省,盐城市,建军东路校区,江苏省盐城市建军东路211号,profile,本轮读取第三方档案 · 仅定位至城市，县区待核 · 办学状态仍需官网复核
PROFILE152_0,4132011049,淮安大学,江苏省,淮安市,枚乘路校区,江苏省淮安市枚乘东路1号,profile,本轮读取第三方档案 · 仅定位至城市，县区待核 · 办学状态仍需官网复核
PROFILE146_0,4132011276,南京工程学院,江苏省,南京市,办学地点（档案未命名）,江苏省南京市江宁科学园弘景大道1号,profile,本轮读取第三方档案 · 仅定位至城市，县区待核 · 办学状态仍需官网复核
PROFILE143_4,4111010007,北京理工大学,广东省,珠海市,珠海校区,广东省珠海市唐家湾金凤路6号,profile,本轮读取第三方档案 · 仅定位至城市，县区待核 · 办学状态仍需官网复核
PROFILE138_1,4121010141,大连理工大学,辽宁省,大连市,开发区校区,辽宁省大连市金普新区图强路321号,profile,本轮读取第三方档案 · 仅定位至城市，县区待核 · 办学状态仍需官网复核
PROFILE135_2,4131010255,东华大学,上海市,上海市,新华路校区,上海市新华路365弄6号,profile,本轮读取第三方档案 · 仅定位至城市，县区待核 · 办学状态仍需官网复核
PROFILE125_1,4131010248,上海交通大学,上海市,上海市,七宝校区,上海市七莘路2678号,profile,本轮读取第三方档案 · 仅定位至城市，县区待核 · 办学状态仍需官网复核
PROFILE125_4,4131010248,上海交通大学,上海市,上海市,黄浦校区,上海市重庆南路227号,profile,本轮读取第三方档案 · 仅定位至城市，县区待核 · 办学状态仍需官网复核
PROFILE123_4,4143010533,中南大学,湖南省,长沙市,杏林校区,湖南省长沙市桐梓坡路172号,profile,本轮读取第三方档案 · 仅定位至城市，县区待核 · 办学状态仍需官网复核
PROFILE113_2,4132010307,南京农业大学,江苏省,南京市,白马教学科研基地,江苏南京白马国家农业科技园科技创新核心区,profile,本轮读取第三方档案 · 仅定位至城市，县区待核 · 办学状态仍需官网复核
PROFILE113_4,4132010307,南京农业大学,江苏省,南京市,滨江校区,江苏省南京江北新区滨江大道666号,profile,本轮读取第三方档案 · 仅定位至城市，县区待核 · 办学状态仍需官网复核
PROFILE109_4,4132010286,东南大学,江苏省,苏州市,苏州校区,江苏省苏州市苏州工业园区林泉街399号,profile,本轮读取第三方档案 · 仅定位至城市，县区待核 · 办学状态仍需官网复核
PROFILE102_2,4135010384,厦门大学,福建省,厦门市,漳州校区,福建省漳州招商局经济技术开发区南滨大道300号,profile,本轮读取第三方档案 · 仅定位至城市，县区待核 · 办学状态仍需官网复核
PROFILE102_4,4135010384,厦门大学,福建省,厦门市,马来西亚分校,马来西亚雪兰莪州沙叻丁宜,profile,本轮读取第三方档案 · 仅定位至城市，县区待核 · 办学状态仍需官网复核
PROFILE86_0,4132010295,江南大学,江苏省,无锡市,蠡湖校区,江苏省无锡市蠡湖大道1800号,profile,本轮读取第三方档案 · 仅定位至城市，县区待核 · 办学状态仍需官网复核
PROFILE82_1,4112010057,天津科技大学,天津市,天津市,滨海校区,天津市经济技术开发区第十三大街9号,profile,本轮读取第三方档案 · 仅定位至城市，县区待核 · 办学状态仍需官网复核
PROFILE72_2,4134010366,安徽医科大学,安徽省,合肥市,翡翠路校区,安徽省合肥市经济技术开发区翡翠路15号,profile,本轮读取第三方档案 · 仅定位至城市，县区待核 · 办学状态仍需官网复核
PROFILE72_3,4134010366,安徽医科大学,安徽省,合肥市,铜陵路校区,合肥市新站高新技术产业开发区唐河路,profile,本轮读取第三方档案 · 仅定位至城市，县区待核 · 办学状态仍需官网复核
PROFILE68_0,4134010361,安徽理工大学,安徽省,淮南市,校本部,安徽省淮南市泰丰大街168号,profile,本轮读取第三方档案 · 仅定位至城市，县区待核 · 办学状态仍需官网复核
PROFILE68_1,4134010361,安徽理工大学,安徽省,合肥市,合肥校区,安徽省合肥市双凤工业区凤霞路15号,profile,本轮读取第三方档案 · 仅定位至城市，县区待核 · 办学状态仍需官网复核
PROFILE67_0,4134010357,安徽大学,安徽省,合肥市,磬苑校区,合肥市经济技术开发区九龙路111号,profile,本轮读取第三方档案 · 仅定位至城市，县区待核 · 办学状态仍需官网复核
PROFILE65_0,4137010448,德州学院,山东省,德州市,办学地点（档案未命名）,山东省德州市大学西路566号,profile,本轮读取第三方档案 · 仅定位至城市，县区待核 · 办学状态仍需官网复核
PROFILE63_1,4134010359,合肥工业大学,安徽省,合肥市,翡翠湖校区,安徽省合肥市经济技术开发区大学城翡翠路420号,profile,本轮读取第三方档案 · 仅定位至城市，县区待核 · 办学状态仍需官网复核
PROFILE61_3,4137010423,中国海洋大学,山东省,青岛市,西海岸校区,青岛市三沙路1299号,profile,本轮读取第三方档案 · 仅定位至城市，县区待核 · 办学状态仍需官网复核
PROFILE59_1,4112010055,南开大学,天津市,天津市,津南校区,天津市海河教育园区同砚路38号,profile,本轮读取第三方档案 · 仅定位至城市，县区待核 · 办学状态仍需官网复核
