高校代码,学校名称,省级地区,主体城市,办学层次,历史招生批次摘要,民办,985,211,双一流,当前状态,参与当前榜单,地图排序参考,软科最新,软科主榜参考,QS最新,THE最新,ARWU最新,校区记录数,县区证据数,可落最低法定边界,录取事实数,最新录取年份,财务事实数,最新财务年份,学校官网
4151013903,成都锦城学院,四川省,成都市,本科,,是,否,否,否,现役候选,是,2026软科主榜 26,2026软科主榜 26,,,,,1,0,是,0,,0,,https://www.cdjcc.edu.cn/
4151014037,西南财经大学天府学院,四川省,绵阳市,本科,,是,否,否,否,现役候选,是,,,,,,,5,0,是,0,,0,,https://www.tfswufe.edu.cn/
4151014039,四川大学锦江学院,四川省,眉山市,本科,,是,否,否,否,现役候选,是,,,,,,,2,0,是,0,,0,,https://www.scujj.edu.cn/
4151014043,四川文化艺术学院,四川省,绵阳市,本科,,是,否,否,否,现役候选,是,,,,,,,3,0,是,0,,0,,https://www.sca.edu.cn/
4151014045,绵阳城市学院,四川省,绵阳市,本科,,是,否,否,否,现役候选,是,2026软科分类标签 100+,2026软科分类标签 100+,,,,,2,0,是,0,,0,,https://www.mycc.edu.cn/
4151014262,西南交通大学希望学院,四川省,南充市,本科,,是,否,否,否,现役候选,是,,,,,,,2,0,是,0,,0,,https://www.swjtuhc.cn/
4151014389,成都师范学院,四川省,成都市,本科,,否,否,否,否,现役候选,是,2026软科主榜 388,2026软科主榜 388,,,,,3,0,是,0,,0,,https://www.cdnu.edu.cn/
4151014410,四川电影电视学院,四川省,成都市,本科,,是,否,否,否,现役候选,是,,,,,,,4,0,是,0,,0,,https://www.sfc.edu.cn/
4111012802,吉利学院,四川省,成都市,本科,,是,否,否,否,现役候选,是,2026软科分类标签 100+,2026软科分类标签 100+,,,,,1,0,是,0,,0,,https://www.guc.edu.cn/
4151012763,四川工程职业技术大学,四川省,德阳市,本科,,否,否,否,否,现役候选,是,,,,,,,1,0,是,0,,0,,https://www.scetc.edu.cn/
4151012064,成都航空职业技术大学,四川省,成都市,本科,,否,否,否,否,现役候选,是,,,,,,,1,0,是,0,,0,,https://www.cap.edu.cn/
4151011553,成都轻工职业技术大学,四川省,成都市,本科,,否,否,否,否,现役候选,是,,,,,,,2,0,是,0,,0,,https://www.cdtc.edu.cn/
4151012764,四川建筑职业技术大学,四川省,德阳市,本科,,否,否,否,否,现役候选,是,,,,,,,2,0,是,0,,0,,https://www.scac.edu.cn/
4151014984,广安理工学院,四川省,广安市,本科,,否,否,否,否,现役候选,是,,,,,,,1,0,是,0,,0,,https://www.gaitpo.edu.cn/
4151014985,成都美术学院,四川省,资阳市,本科,,否,否,否,否,现役候选,是,,,,,,,1,0,是,0,,0,,
4151012761,四川交通职业技术大学,四川省,成都市,本科,,否,否,否,否,现役候选,是,,,,,,,1,0,是,0,,0,,https://www.svtcc.edu.cn/
4151011841,民办四川天一学院,四川省,德阳市,专科,,是,否,否,否,现役候选,是,,,,,,,1,0,是,0,,0,,https://sctianyi.net/
4151012065,四川电力职业技术学院,四川省,成都市,专科,,否,否,否,否,现役候选,是,,,,,,,6,0,是,0,,0,,https://www.scdy.edu.cn
4151012635,成都职业技术学院,四川省,成都市,专科,,否,否,否,否,现役候选,是,,,,,,,5,0,是,0,,0,,https://www.cdp.edu.cn/
4151012637,四川化工职业技术学院,四川省,泸州市,专科,,否,否,否,否,现役候选,是,,,,,,,3,0,是,0,,0,,https://sccc.edu.cn/
4151012638,四川水利职业技术学院,四川省,成都市,专科,,否,否,否,否,现役候选,是,,,,,,,6,0,是,0,,0,,https://www.swcvc.edu.cn/
4151012639,南充职业技术学院,四川省,南充市,专科,,否,否,否,否,现役候选,是,,,,,,,3,0,是,0,,0,,https://www.nczy.edu.cn/
4151012640,内江职业技术学院,四川省,内江市,专科,,否,否,否,否,现役候选,是,,,,,,,3,0,是,0,,0,,http://njvtc.edu.cn/
4151012641,四川航天职业技术学院,四川省,成都市,专科,,否,否,否,否,现役候选,是,,,,,,,3,0,是,0,,0,,https://www.scavc.com/
4151012642,四川邮电职业技术学院,四川省,成都市,专科,,否,否,否,否,现役候选,是,,,,,,,1,0,是,0,,0,,https://www.sptc.edu.cn/
4151012751,四川机电职业技术学院,四川省,攀枝花市,专科,,否,否,否,否,现役候选,是,,,,,,,3,0,是,0,,0,,https://www.scemi.com/
4151012753,绵阳职业技术学院,四川省,绵阳市,专科,,否,否,否,否,现役候选,是,,,,,,,2,0,是,0,,0,,https://www.mypt.edu.cn/
4151012762,四川工商职业技术学院,四川省,成都市,专科,,否,否,否,否,现役候选,是,,,,,,,2,0,是,0,,0,,https://www.sctbc.net/
4151012767,达州职业技术学院,四川省,达州市,专科,,否,否,否,否,现役候选,是,,,,,,,3,0,是,0,,0,,https://www.dzvtc.edu.cn/
4151012963,四川托普信息技术职业学院,四川省,成都市,专科,,是,否,否,否,现役候选,是,,,,,,,2,0,是,0,,0,,https://www.scetop.com/
4151012964,四川国际标榜职业学院,四川省,成都市,专科,,是,否,否,否,现役候选,是,,,,,,,2,0,是,0,,0,,https://www.polus.edu.cn/
4151012965,成都农业科技职业学院,四川省,成都市,专科,,否,否,否,否,现役候选,是,,,,,,,2,0,是,0,,0,,https://www.cdnkxy.com
4151012966,宜宾职业技术学院,四川省,宜宾市,专科,,否,否,否,否,现役候选,是,,,,,,,2,0,是,0,,0,,https://www.ybzy.cn/
4151012967,泸州职业技术学院,四川省,泸州市,专科,,否,否,否,否,现役候选,是,,,,,,,1,0,是,0,,0,,https://www.lzy.edu.cn/
4151012968,眉山职业技术学院,四川省,眉山市,专科,,否,否,否,否,现役候选,是,,,,,,,2,0,是,0,,0,,https://www.msvtc.edu.cn/
4151012970,四川职业技术学院,四川省,遂宁市,专科,,否,否,否,否,现役候选,是,,,,,,,5,0,是,0,,0,,https://www.scvtc.edu.cn/
4151013048,乐山职业技术学院,四川省,乐山市,专科,,否,否,否,否,现役候选,是,,,,,,,1,0,是,0,,0,,https://www.lszyxy.edu.cn/
4151013049,雅安职业技术学院,四川省,雅安市,专科,,否,否,否,否,现役候选,是,,,,,,,5,0,是,0,,0,,https://www.yazy.edu.cn/
4151013812,四川商务职业学院,四川省,成都市,专科,,否,否,否,否,现役候选,是,,,,,,,2,0,是,0,,0,,https://www.scsw.edu.cn
4151013813,四川司法警官职业学院,四川省,德阳市,专科,,否,否,否,否,现役候选,是,,,,,,,2,0,是,0,,0,,https://www.sjpopc.edu.cn/
4151013814,广安职业技术学院,四川省,广安市,专科,,否,否,否,否,现役候选,是,,,,,,,4,0,是,0,,0,,https://www.gavtc.cn/
4151013815,四川信息职业技术学院,四川省,广元市,专科,,否,否,否,否,现役候选,是,,,,,,,2,0,是,0,,0,,https://www.scitc.com.cn/
4151014004,四川文化传媒职业学院,四川省,成都市,专科,,是,否,否,否,现役候选,是,,,,,,,4,0,是,0,,0,,https://www.svccc.net/
4151014005,四川华新现代职业学院,四川省,成都市,专科,,否,否,否,否,现役候选,是,,,,,,,2,0,是,0,,0,,https://www.schxmvc.com.cn/
4151014006,四川铁道职业学院,四川省,成都市,专科,,否,否,否,否,现役候选,是,,,,,,,1,0,是,0,,0,,https://www.scrc.edu.cn/
4151014007,四川艺术职业学院,四川省,成都市,专科,,否,否,否,否,现役候选,是,,,,,,,2,0,是,0,,0,,https://www.scapi.cn/
4151014010,四川中医药高等专科学校,四川省,绵阳市,专科,,否,否,否,否,现役候选,是,,,,,,,3,0,是,0,,0,,https://www.scctcm.edu.cn/
4151014070,四川科技职业学院,四川省,成都市,专科,,是,否,否,否,现役候选,是,,,,,,,3,0,是,0,,0,,http://scstc.cn/
4151014086,四川文化产业职业学院,四川省,成都市,专科,,否,否,否,否,现役候选,是,,,,,,,2,0,是,0,,0,,https://www.svcci.cn/
4151014091,四川财经职业学院,四川省,成都市,专科,,否,否,否,否,现役候选,是,,,,,,,1,0,是,0,,0,,https://www.scpcfe.cn/
4151014175,四川城市职业学院,四川省,成都市,专科,,是,否,否,否,现役候选,是,,,,,,,4,0,是,0,,0,,https://www.scuvc.edu.cn/
4151014176,四川现代职业学院,四川省,成都市,专科,,是,否,否,否,现役候选,是,,,,,,,3,0,是,0,,0,,https://www.scmvc.cn
4151014221,四川幼儿师范高等专科学校,四川省,绵阳市,专科,,否,否,否,否,现役候选,是,,,,,,,4,0,是,0,,0,,https://www.scyesz.edu.cn/
4151014323,四川长江职业学院,四川省,成都市,专科,,是,否,否,否,现役候选,是,,,,,,,1,0,是,0,,0,,https://www.sccvc.com/
4151014386,四川三河职业学院,四川省,泸州市,专科,,是,否,否,否,现役候选,是,,,,,,,2,0,是,0,,0,,https://www.scshpc.com
4151014393,川北幼儿师范高等专科学校,四川省,广元市,专科,,否,否,否,否,现役候选,是,,,,,,,1,0,是,0,,0,,https://www.cbyz.edu.cn/
4151014409,四川卫生康复职业学院,四川省,自贡市,专科,,否,否,否,否,现役候选,是,,,,,,,1,0,是,0,,0,,https://www.svchr.edu.cn/
4151014411,四川汽车职业技术学院,四川省,绵阳市,专科,,是,否,否,否,现役候选,是,,,,,,,2,0,是,0,,0,,http://www.scavtc.com/
4151014483,巴中职业技术学院,四川省,巴中市,专科,,是,否,否,否,现役候选,是,,,,,,,2,0,是,0,,0,,https://www.bzzyjsxy.cn/
4151014484,四川希望汽车职业学院,四川省,资阳市,专科,,是,否,否,否,现役候选,是,,,,,,,2,0,是,0,,0,,http://www.qicheedu.com/
4151014485,四川电子机械职业技术学院,四川省,绵阳市,专科,,是,否,否,否,现役候选,是,,,,,,,2,0,是,0,,0,,https://www.scemvtc.com/
4151014486,四川文轩职业学院,四川省,成都市,专科,,是,否,否,否,现役候选,是,,,,,,,2,0,是,0,,0,,http://www.scwxzyxy.cn/
4151014496,川南幼儿师范高等专科学校,四川省,内江市,专科,,否,否,否,否,现役候选,是,,,,,,,2,0,是,0,,0,,https://www.cnyz.edu.cn/
4151014513,四川护理职业学院,四川省,德阳市,专科,,否,否,否,否,现役候选,是,,,,,,,3,0,是,0,,0,,https://www.cnsnvc.edu.cn/
4151014514,成都工业职业技术学院,四川省,成都市,专科,,否,否,否,否,现役候选,是,,,,,,,4,0,是,0,,0,,https://www.cdivtc.edu.cn/
4151014515,四川西南航空职业学院,四川省,成都市,专科,,是,否,否,否,现役候选,是,,,,,,,3,0,是,0,,0,,https://www.xnhkxy.edu.cn
4151014547,成都工贸职业技术学院,四川省,成都市,专科,,否,否,否,否,现役候选,是,,,,,,,3,0,是,0,,0,,https://www.cdgmxy.edu.cn/
4151014548,四川应用技术职业学院,四川省,凉山彝族自治州,专科,,是,否,否,否,现役候选,是,,,,,,,2,0,是,0,,0,,https://www.scasc.cn/
4151014629,西昌民族幼儿师范高等专科学校,四川省,凉山彝族自治州,专科,,否,否,否,否,现役候选,是,,,,,,,2,0,是,0,,0,,https://www.xcmzyz.edu.cn/
4151014640,眉山药科职业学院,四川省,眉山市,专科,,是,否,否,否,现役候选,是,,,,,,,1,0,是,0,,0,,https://www.msykxy.edu.cn/
4151014641,天府新区信息职业学院,四川省,眉山市,专科,,是,否,否,否,现役候选,是,,,,,,,2,0,是,0,,0,,http://www.tficedu.com/
4151014642,德阳城市轨道交通职业学院,四川省,德阳市,专科,,是,否,否,否,现役候选,是,,,,,,,1,0,是,0,,0,,https://www.dcurt.cn/
4151014643,德阳科贸职业学院,四川省,德阳市,专科,,是,否,否,否,现役候选,是,,,,,,,2,0,是,0,,0,,https://www.dyvctt.edu.cn/
4151014644,江阳城建职业学院,四川省,泸州市,专科,,是,否,否,否,现役候选,是,,,,,,,1,0,是,0,,0,,https://www.jyccc.cn/
4151014645,天府新区航空旅游职业学院,四川省,眉山市,专科,,是,否,否,否,现役候选,是,,,,,,,3,0,是,0,,0,,http://www.tfhk.edu.cn/
4151014646,天府新区通用航空职业学院,四川省,眉山市,专科,,是,否,否,否,现役候选,是,,,,,,,2,0,是,0,,0,,https://ausedu.cn/
4151014647,阿坝职业学院,四川省,阿坝藏族羌族自治州,专科,,否,否,否,否,现役候选,是,,,,,,,3,0,是,0,,0,,https://www.abvc.edu.cn/
4151014669,达州中医药职业学院,四川省,达州市,专科,,否,否,否,否,现役候选,是,,,,,,,1,0,是,0,,0,,https://www.dzvccm.edu.cn/
4151014670,内江卫生与健康职业学院,四川省,内江市,专科,,否,否,否,否,现役候选,是,,,,,,,1,0,是,0,,0,,http://www.njnhvc.edu.cn/
4151014671,南充科技职业学院,四川省,南充市,专科,,是,否,否,否,现役候选,是,,,,,,,1,0,是,0,,0,,https://www.nstc.edu.cn/
4151014672,攀枝花攀西职业学院,四川省,攀枝花市,专科,,是,否,否,否,现役候选,是,,,,,,,1,0,是,0,,0,,http://www.pzhpxzyxy.com/
4151014673,资阳口腔职业学院,四川省,资阳市,专科,,是,否,否,否,现役候选,是,,,,,,,2,0,是,0,,0,,https://www.zykqxy.com/
4151014674,资阳环境科技职业学院,四川省,资阳市,专科,,是,否,否,否,现役候选,是,,,,,,,1,0,是,0,,0,,http://zycest.edu.cn/
4151014728,南充文化旅游职业学院,四川省,南充市,专科,,否,否,否,否,现役候选,是,,,,,,,2,0,是,0,,0,,https://www.ncvcct.edu.cn/
4151014729,南充电影工业职业学院,四川省,南充市,专科,,是,否,否,否,现役候选,是,,,,,,,1,0,是,0,,0,,https://www.ncdyxy.com/
4151014730,绵阳飞行职业学院,四川省,绵阳市,专科,,是,否,否,否,现役候选,是,,,,,,,1,0,是,0,,0,,https://www.topflying.com.cn/
4151014731,德阳农业科技职业学院,四川省,德阳市,专科,,是,否,否,否,现役候选,是,,,,,,,1,0,是,0,,0,,https://www.dynky.cn/
4151014732,泸州医疗器械职业学院,四川省,泸州市,专科,,是,否,否,否,现役候选,是,,,,,,,1,0,是,0,,0,,https://www.lzylqx.edu.cn/
4151014767,甘孜职业学院,四川省,甘孜藏族自治州,专科,,否,否,否,否,现役候选,是,,,,,,,2,0,是,0,,0,,https://www.scgzzyxy.com/
4151014768,自贡职业技术学院,四川省,自贡市,专科,,是,否,否,否,现役候选,是,,,,,,,1,0,是,0,,0,,https://www.zgzyjsxy.com/
4251050881,广元中核职业技术学院,四川省,广元市,专科,,是,否,否,否,现役候选,是,,,,,,,1,0,是,0,,0,,https://www.nivtc.com
4251051351,四川体育职业学院,四川省,成都市,专科,,否,否,否,否,现役候选,是,,,,,,,5,0,是,0,,0,,https://www.scsc.edu.cn/
4151014834,遂宁能源职业学院,四川省,遂宁市,专科,,是,否,否,否,现役候选,是,,,,,,,1,0,是,0,,0,,https://www.snvce.edu.cn/nyPortal/#/home?activeKey=001
4151014835,遂宁工程职业学院,四川省,遂宁市,专科,,是,否,否,否,现役候选,是,,,,,,,1,0,是,0,,0,,https://snevc.cn/
4151014836,遂宁职业学院,四川省,遂宁市,专科,,是,否,否,否,现役候选,是,,,,,,,1,0,是,0,,0,,https://suiningc.com/
4151014871,西昌医学高等专科学校,四川省,凉山彝族自治州,专科,,否,否,否,否,现役候选,是,,,,,,,1,0,是,0,,0,,https://www.xcmc.edu.cn/
4151014872,成都轨道交通职业学院,四川省,成都市,专科,,是,否,否,否,现役候选,是,,,,,,,1,0,是,0,,0,,https://edua.chengdurail.com:60001/index.html
4151014937,宜宾工业职业技术学院,四川省,宜宾市,专科,,否,否,否,否,现役候选,是,,,,,,,1,0,是,0,,0,,https://www.ybipc.edu.cn/
4151014938,宜宾医药健康职业学院,四川省,宜宾市,专科,,否,否,否,否,现役候选,是,,,,,,,1,0,是,0,,0,,https://www.ybmh.edu.cn/
4151014973,四川中医药职业学院,四川省,成都市,专科,,否,否,否,否,现役候选,是,,,,,,,1,0,是,0,,0,,
4151014974,四川质量工程职业技术学院,四川省,乐山市,专科,,否,否,否,否,现役候选,是,,,,,,,1,0,是,0,,0,,http://www.scqec.edu.cn/
4151014975,南充卫生职业学院,四川省,南充市,专科,,否,否,否,否,现役候选,是,,,,,,,1,1,是,0,,0,,
4152010657,贵州大学,贵州省,贵阳市,本科,,否,否,是,是,现役候选,是,2026软科主榜 85,2026软科主榜 85,,,,,5,0,是,0,,0,,https://www.gzu.edu.cn/
4152010660,贵州医科大学,贵州省,贵阳市,本科,,否,否,否,否,现役候选,是,2026软科分类标签 医28,2026软科分类标签 医28,,,,,3,0,是,0,,0,,https://www.gmc.edu.cn
4152010661,遵义医科大学,贵州省,遵义市,本科,,否,否,否,否,现役候选,是,2026软科分类标签 医26,2026软科分类标签 医26,,,,,5,0,是,0,,0,,https://www.zmu.edu.cn/
4152010662,贵州中医药大学,贵州省,贵阳市,本科,,否,否,否,否,现役候选,是,2026软科分类标签 中医21,2026软科分类标签 中医21,,,,,3,0,是,0,,0,,https://www.gzy.edu.cn
4152010663,贵州师范大学,贵州省,贵阳市,本科,,否,否,否,否,现役候选,是,2026软科主榜 220,2026软科主榜 220,,,,,4,0,是,0,,0,,https://www.gznu.edu.cn/
4152010664,遵义师范学院,贵州省,遵义市,本科,,否,否,否,否,现役候选,是,2026软科主榜 378,2026软科主榜 378,,,,,2,0,是,0,,0,,https://www.zync.edu.cn/
4152010665,铜仁学院,贵州省,铜仁市,本科,,否,否,否,否,现役候选,是,2026软科主榜 355,2026软科主榜 355,,,,,2,0,是,0,,0,,https://www.gztrc.edu.cn/
4152010666,兴义民族师范学院,贵州省,黔西南布依族苗族自治州,本科,,否,否,否,否,现役候选,是,2026软科分类标签 500+,2026软科分类标签 500+,,,,,5,0,是,0,,0,,https://www.xynun.edu.cn/
4152010667,安顺学院,贵州省,安顺市,本科,,否,否,否,否,现役候选,是,2026软科主榜 494,2026软科主榜 494,,,,,1,0,是,0,,0,,https://www.asu.edu.cn/
4152010668,贵州工程应用技术学院,贵州省,毕节市,本科,,否,否,否,否,现役候选,是,2026软科分类标签 500+,2026软科分类标签 500+,,,,,2,0,是,0,,0,,https://www.gues.edu.cn/
4152010669,凯里学院,贵州省,黔东南苗族侗族自治州,本科,,否,否,否,否,现役候选,是,2026软科主榜 493,2026软科主榜 493,,,,,2,0,是,0,,0,,https://www.kluniv.edu.cn/
4152010670,黔南民族师范学院,贵州省,黔南布依族苗族自治州,本科,,否,否,否,否,现役候选,是,2026软科主榜 372,2026软科主榜 372,,,,,5,0,是,0,,0,,https://www.sgmtu.edu.cn/
4152010671,贵州财经大学,贵州省,贵阳市,本科,,否,否,否,否,现役候选,是,2026软科分类标签 财29,2026软科分类标签 财29,,,,,4,0,是,0,,0,,https://www.gufe.edu.cn
4152010672,贵州民族大学,贵州省,贵阳市,本科,,否,否,否,否,现役候选,是,2026软科分类标签 民7,2026软科分类标签 民7,,,,,3,0,是,0,,0,,https://www.gzmu.edu.cn/
4152010976,贵阳学院,贵州省,贵阳市,本科,,否,否,否,否,现役候选,是,2026软科主榜 369,2026软科主榜 369,,,,,1,0,是,0,,0,,https://www.gyu.edu.cn/
4152010977,六盘水师范学院,贵州省,六盘水市,本科,,否,否,否,否,现役候选,是,2026软科主榜 428,2026软科主榜 428,,,,,1,0,是,0,,0,,https://www.lpssy.edu.cn/
4152011731,贵州商学院,贵州省,贵阳市,本科,,否,否,否,否,现役候选,是,2026软科分类标签 财46+,2026软科分类标签 财46+,,,,,2,0,是,0,,0,,https://www.gzcc.edu.cn
4152012107,贵州警察学院,贵州省,贵阳市,本科,,否,否,否,否,现役候选,是,2026软科分类标签 政29,2026软科分类标签 政29,,,,,2,0,是,0,,0,,https://www.gzjgxy.cn
4152013647,贵州中医药大学时珍学院,贵州省,贵阳市,本科,,是,否,否,否,现役候选,是,,,,,,,1,0,是,0,,0,,https://www.gzyszxy.cn/
4152013648,贵州黔南经济学院,贵州省,黔南布依族苗族自治州,本科,,是,否,否,否,现役候选,是,2026软科分类标签 财21,2026软科分类标签 财21,,,,,1,0,是,0,,0,,https://gzsu.net/
4152013649,贵州黔南科技学院,贵州省,黔南布依族苗族自治州,本科,,是,否,否,否,现役候选,是,2026软科分类标签 100+,2026软科分类标签 100+,,,,,1,0,是,0,,0,,https://www.gzucst.com/
4152013650,贵阳信息科技学院,贵州省,贵阳市,本科,,是,否,否,否,现役候选,是,2026软科分类标签 100+,2026软科分类标签 100+,,,,,1,0,是,0,,0,,https://www.gyiist.edu.cn/
4152013651,贵阳人文科技学院,贵州省,贵阳市,本科,,是,否,否,否,现役候选,是,2026软科主榜 61,2026软科主榜 61,,,,,2,0,是,0,,0,,https://www.gzmdrw.cn/
4152016206,贵阳康养职业大学,贵州省,贵阳市,本科,,否,否,否,否,现役候选,是,,,,,,,1,0,是,0,,0,,https://gyhvu.edu.cn/
4152013653,遵义医科大学医学与科技学院,贵州省,遵义市,本科,,是,否,否,否,现役候选,是,,,,,,,2,0,是,0,,0,,https://mts.zmu.edu.cn/
4152013676,贵州医科大学神奇民族医药学院,贵州省,贵阳市,本科,,是,否,否,否,现役候选,是,,,,,,,2,0,是,0,,0,,https://www.gysqxy.edu.cn/
4152014223,贵州师范学院,贵州省,贵阳市,本科,,否,否,否,否,现役候选,是,2026软科主榜 335,2026软科主榜 335,,,,,3,0,是,0,,0,,https://www.gznc.edu.cn/
4152014440,贵州理工学院,贵州省,贵阳市,本科,,否,否,否,否,现役候选,是,2026软科主榜 411,2026软科主榜 411,,,,,2,0,是,0,,0,,https://www.git.edu.cn/
4152014625,茅台学院,贵州省,遵义市,本科,,是,否,否,否,现役候选,是,2026软科主榜 6,2026软科主榜 6,,,,,2,0,是,0,,0,,https://www.mtxy.edu.cn/
4152012222,贵州交通职业大学,贵州省,贵阳市,本科,,否,否,否,否,现役候选,是,,,,,,,1,0,是,0,,0,,https://www.gzcpu.edu.cn/
4152013055,铜仁职业技术大学,贵州省,铜仁市,本科,,否,否,否,否,现役候选,是,,,,,,,3,0,是,0,,0,,https://www.trzy.edu.cn/
4152013818,贵州轻工职业大学,贵州省,贵阳市,本科,,否,否,否,否,现役候选,是,,,,,,,1,0,是,0,,0,,https://www.gzqy.cn
4152014412,贵州工商职业大学,贵州省,贵阳市,本科,,是,否,否,否,现役候选,是,,,,,,,1,0,是,0,,0,,https://www.gzgsc.edu.cn/
4152013052,贵州工业职业技术大学,贵州省,贵阳市,本科,,否,否,否,否,现役候选,是,,,,,,,2,0,是,0,,0,,https://www.gzky.edu.cn/
4152011663,黔南民族医学高等专科学校,贵州省,黔南布依族苗族自治州,专科,,否,否,否,否,现役候选,是,,,,,,,5,0,是,0,,0,,https://www.qnmc.cn/
4152012223,贵州航天职业技术学院,贵州省,遵义市,专科,,否,否,否,否,现役候选,是,,,,,,,4,0,是,0,,0,,https://www.gzhtzy.edu.cn/
4152012336,贵州电子信息职业技术学院,贵州省,黔东南苗族侗族自治州,专科,,否,否,否,否,现役候选,是,,,,,,,2,0,是,0,,0,,https://www.gzeic.edu.cn/
4152012821,安顺职业技术学院,贵州省,安顺市,专科,,否,否,否,否,现役候选,是,,,,,,,3,0,是,0,,0,,https://www.asotc.cn
4152012822,黔东南民族职业技术学院,贵州省,黔东南苗族侗族自治州,专科,,否,否,否,否,现役候选,是,,,,,,,3,0,是,0,,0,,https://www.qdnpt.edu.cn/
4152012823,黔南民族职业技术学院,贵州省,黔南布依族苗族自治州,专科,,否,否,否,否,现役候选,是,,,,,,,2,0,是,0,,0,,https://www.qnzy.net
4152012824,遵义职业技术学院,贵州省,遵义市,专科,,否,否,否,否,现役候选,是,,,,,,,3,0,是,0,,0,,https://www.zyzy.edu.cn/
4152012850,贵州城市职业学院,贵州省,贵阳市,专科,,是,否,否,否,现役候选,是,,,,,,,2,0,是,0,,0,,http://www.gzcsxy.cn/index.jsp
4152013053,贵州电力职业技术学院,贵州省,贵阳市,专科,,否,否,否,否,现役候选,是,,,,,,,1,0,是,0,,0,,
4152013054,六盘水职业技术学院,贵州省,六盘水市,专科,,否,否,否,否,现役候选,是,,,,,,,1,0,是,0,,0,,https://www.lpszy.cn
4152013817,黔西南民族职业技术学院,贵州省,黔西南布依族苗族自治州,专科,,否,否,否,否,现役候选,是,,,,,,,3,0,是,0,,0,,https://www.qxnvc.edu.cn/
4152014011,遵义医药高等专科学校,贵州省,遵义市,专科,,否,否,否,否,现役候选,是,,,,,,,2,0,是,0,,0,,https://www.zunyiyizhuan.cn/
4152014129,贵阳职业技术学院,贵州省,贵阳市,专科,,否,否,否,否,现役候选,是,,,,,,,3,0,是,0,,0,,https://www.gyvtc.edu.cn/index.htm
4152014198,毕节职业技术学院,贵州省,毕节市,专科,,否,否,否,否,现役候选,是,,,,,,,1,0,是,0,,0,,https://www.gzbjzy.edu.cn/
4152014252,贵州职业技术学院,贵州省,贵阳市,专科,,否,否,否,否,现役候选,是,,,,,,,2,0,是,0,,0,,https://www.gzvti.com/xysy.htm
4152014371,贵州盛华职业学院,贵州省,黔南布依族苗族自治州,专科,,是,否,否,否,现役候选,是,,,,,,,1,0,是,0,,0,,https://www.forerunnercollege.com/
4152014469,贵阳幼儿师范高等专科学校,贵州省,贵阳市,专科,,否,否,否,否,现役候选,是,,,,,,,2,0,是,0,,0,,http://www.gypec.edu.cn
4152014470,铜仁幼儿师范高等专科学校,贵州省,铜仁市,专科,,否,否,否,否,现役候选,是,,,,,,,2,0,是,0,,0,,https://www.trpec.edu.cn
4152014497,黔南民族幼儿师范高等专科学校,贵州省,黔南布依族苗族自治州,专科,,否,否,否,否,现役候选,是,,,,,,,1,0,是,0,,0,,http://www.qnyzh.cn
4152014499,毕节医学高等专科学校,贵州省,毕节市,专科,,否,否,否,否,现役候选,是,,,,,,,3,0,是,0,,0,,https://www.bijiemc.cn
4152014516,贵州建设职业技术学院,贵州省,贵阳市,专科,,否,否,否,否,现役候选,是,,,,,,,2,0,是,0,,0,,https://www.gzjszy.cn
4152014538,毕节幼儿师范高等专科学校,贵州省,毕节市,专科,,否,否,否,否,现役候选,是,,,,,,,2,0,是,0,,0,,https://www.gzbjyz.edu.cn
4152014549,贵州农业职业学院,贵州省,贵阳市,专科,,否,否,否,否,现役候选,是,,,,,,,4,0,是,0,,0,,https://www.gznyzyxy.cn
4152014558,贵州工程职业学院,贵州省,铜仁市,专科,,是,否,否,否,现役候选,是,,,,,,,2,0,是,0,,0,,http://www.gzieu.com
4152014559,贵州工贸职业学院,贵州省,毕节市,专科,,是,否,否,否,现役候选,是,,,,,,,2,0,是,0,,0,,https://www.gzvcit.edu.cn/
4152014577,贵州水利水电职业技术学院,贵州省,贵阳市,专科,,否,否,否,否,现役候选,是,,,,,,,2,0,是,0,,0,,https://www.gzsdzy.cn
4152014578,贵州电子商务职业技术学院,贵州省,贵阳市,专科,,否,否,否,否,现役候选,是,,,,,,,4,0,是,0,,0,,https://www.gzdsxy.org.cn/
4152014579,贵州应用技术职业学院,贵州省,黔南布依族苗族自治州,专科,,是,否,否,否,现役候选,是,,,,,,,2,0,是,0,,0,,https://www.gzyyxy.com/
4152014580,贵州电子科技职业学院,贵州省,贵阳市,专科,,否,否,否,否,现役候选,是,,,,,,,2,0,是,0,,0,,https://www.gzdzxy.cn
4152014613,贵州装备制造职业学院,贵州省,贵阳市,专科,,否,否,否,否,现役候选,是,,,,,,,2,0,是,0,,0,,https://www.gzzbzy.cn/
4152014614,贵州健康职业学院,贵州省,铜仁市,专科,,否,否,否,否,现役候选,是,,,,,,,1,0,是,0,,0,,https://www.gzjkzy.edu.cn/
4152014615,贵州食品工程职业学院,贵州省,贵阳市,专科,,否,否,否,否,现役候选,是,,,,,,,4,0,是,0,,0,,https://www.gzspzy.cn/
4152014616,贵州经贸职业技术学院,贵州省,黔南布依族苗族自治州,专科,,否,否,否,否,现役候选,是,,,,,,,5,0,是,0,,0,,https://www.gzjmzy.cn
4152014617,贵州护理职业技术学院,贵州省,黔南布依族苗族自治州,专科,,否,否,否,否,现役候选,是,,,,,,,2,0,是,0,,0,,https://www.gznvc.com/
