id,uid,universityName,rankingId,agency,rankingName,edition,rank,rankDisplay,rankLower,rankUpper,rankMidpoint,referenceRank,referenceRankOrRank,nationalRank,score,category,scope,sourceUrl,publishedAt,retrievedAt,verified,notes,displayLabel
RANK_SR_BCUR_2026_4144011347,4144011347,仲恺农业工程学院,shanghairanking-bcur,ShanghaiRanking,软科中国大学排名,2026,353,353,,,353.0,353,353,,138.8,主榜,China-mainland,https://www.shanghairanking.cn/rankings/bcur/202610,,2026-09-13,True,软科官方公开 API；rankDisplay 保留榜单显示名次，referenceRank 使用官方 rankOverall/主榜参考位次；分类榜名次不冒充全国主榜名次。,2026软科 353
RANK_SR_BCUR_2026_4112010061,4112010061,天津农学院,shanghairanking-bcur,ShanghaiRanking,软科中国大学排名,2026,353,353,,,353.0,353,353,,138.8,主榜,China-mainland,https://www.shanghairanking.cn/rankings/bcur/202610,,2026-09-13,True,软科官方公开 API；rankDisplay 保留榜单显示名次，referenceRank 使用官方 rankOverall/主榜参考位次；分类榜名次不冒充全国主榜名次。,2026软科 353
RANK_SR_BCUR_2026_4133013023,4133013023,杭州医学院,shanghairanking-bcur,ShanghaiRanking,软科中国大学排名,2026,45,医45,,,45.0,355,355,,,医药,China-mainland,https://www.shanghairanking.cn/rankings/bcur/202610,,2026-09-13,True,软科官方公开 API；rankDisplay 保留榜单显示名次，referenceRank 使用官方 rankOverall/主榜参考位次；分类榜名次不冒充全国主榜名次。,2026软科医药 医45 · 主榜参考 355
RANK_SR_BCUR_2026_4152010665,4152010665,铜仁学院,shanghairanking-bcur,ShanghaiRanking,软科中国大学排名,2026,355,355,,,355.0,355,355,,138.4,主榜,China-mainland,https://www.shanghairanking.cn/rankings/bcur/202610,,2026-09-13,True,软科官方公开 API；rankDisplay 保留榜单显示名次，referenceRank 使用官方 rankOverall/主榜参考位次；分类榜名次不冒充全国主榜名次。,2026软科 355
RANK_SR_BCUR_2026_4137011510,4137011510,山东交通学院,shanghairanking-bcur,ShanghaiRanking,软科中国大学排名,2026,356,356,,,356.0,356,356,,137.8,主榜,China-mainland,https://www.shanghairanking.cn/rankings/bcur/202610,,2026-09-13,True,软科官方公开 API；rankDisplay 保留榜单显示名次，referenceRank 使用官方 rankOverall/主榜参考位次；分类榜名次不冒充全国主榜名次。,2026软科 356
RANK_SR_BCUR_2026_4135010399,4135010399,泉州师范学院,shanghairanking-bcur,ShanghaiRanking,软科中国大学排名,2026,357,357,,,357.0,357,357,,137.7,主榜,China-mainland,https://www.shanghairanking.cn/rankings/bcur/202610,,2026-09-13,True,软科官方公开 API；rankDisplay 保留榜单显示名次，referenceRank 使用官方 rankOverall/主榜参考位次；分类榜名次不冒充全国主榜名次。,2026软科 357
RANK_SR_BCUR_2026_4142010514,4142010514,黄冈师范学院,shanghairanking-bcur,ShanghaiRanking,软科中国大学排名,2026,357,357,,,357.0,357,357,,137.7,主榜,China-mainland,https://www.shanghairanking.cn/rankings/bcur/202610,,2026-09-13,True,软科官方公开 API；rankDisplay 保留榜单显示名次，referenceRank 使用官方 rankOverall/主榜参考位次；分类榜名次不冒充全国主榜名次。,2026软科 357
RANK_SR_BCUR_2026_4141010467,4141010467,河南科技学院,shanghairanking-bcur,ShanghaiRanking,软科中国大学排名,2026,359,359,,,359.0,359,359,,137.2,主榜,China-mainland,https://www.shanghairanking.cn/rankings/bcur/202610,,2026-09-13,True,软科官方公开 API；rankDisplay 保留榜单显示名次，referenceRank 使用官方 rankOverall/主榜参考位次；分类榜名次不冒充全国主榜名次。,2026软科 359
RANK_SR_BCUR_2026_4133013289,4133013289,温州理工学院,shanghairanking-bcur,ShanghaiRanking,软科中国大学排名,2026,360,360,,,360.0,360,360,,136.9,主榜,China-mainland,https://www.shanghairanking.cn/rankings/bcur/202610,,2026-09-13,True,软科官方公开 API；rankDisplay 保留榜单显示名次，referenceRank 使用官方 rankOverall/主榜参考位次；分类榜名次不冒充全国主榜名次。,2026软科 360
RANK_SR_BCUR_2026_4161011840,4161011840,西安医学院,shanghairanking-bcur,ShanghaiRanking,软科中国大学排名,2026,46,医46,,,46.0,360,360,,,医药,China-mainland,https://www.shanghairanking.cn/rankings/bcur/202610,,2026-09-13,True,软科官方公开 API；rankDisplay 保留榜单显示名次，referenceRank 使用官方 rankOverall/主榜参考位次；分类榜名次不冒充全国主榜名次。,2026软科医药 医46 · 主榜参考 360
RANK_SR_BCUR_2026_4141010482,4141010482,洛阳师范学院,shanghairanking-bcur,ShanghaiRanking,软科中国大学排名,2026,361,361,,,361.0,361,361,,136.5,主榜,China-mainland,https://www.shanghairanking.cn/rankings/bcur/202610,,2026-09-13,True,软科官方公开 API；rankDisplay 保留榜单显示名次，referenceRank 使用官方 rankOverall/主榜参考位次；分类榜名次不冒充全国主榜名次。,2026软科 361
RANK_SR_BCUR_2026_4132011998,4132011998,徐州工程学院,shanghairanking-bcur,ShanghaiRanking,软科中国大学排名,2026,363,363,,,363.0,363,363,,136.3,主榜,China-mainland,https://www.shanghairanking.cn/rankings/bcur/202610,,2026-09-13,True,软科官方公开 API；rankDisplay 保留榜单显示名次，referenceRank 使用官方 rankOverall/主榜参考位次；分类榜名次不冒充全国主榜名次。,2026软科 363
RANK_SR_BCUR_2026_4142014099,4142014099,湖北第二师范学院,shanghairanking-bcur,ShanghaiRanking,软科中国大学排名,2026,364,364,,,364.0,364,364,,136,主榜,China-mainland,https://www.shanghairanking.cn/rankings/bcur/202610,,2026-09-13,True,软科官方公开 API；rankDisplay 保留榜单显示名次，referenceRank 使用官方 rankOverall/主榜参考位次；分类榜名次不冒充全国主榜名次。,2026软科 364
RANK_SR_BCUR_2026_4151010624,4151010624,中国民用航空飞行学院,shanghairanking-bcur,ShanghaiRanking,软科中国大学排名,2026,365,365,,,365.0,365,365,,135.1,主榜,China-mainland,https://www.shanghairanking.cn/rankings/bcur/202610,,2026-09-13,True,软科官方公开 API；rankDisplay 保留榜单显示名次，referenceRank 使用官方 rankOverall/主榜参考位次；分类榜名次不冒充全国主榜名次。,2026软科 365
RANK_SR_BCUR_2026_4133010352,4133010352,丽水学院,shanghairanking-bcur,ShanghaiRanking,软科中国大学排名,2026,365,365,,,365.0,365,365,,135.1,主榜,China-mainland,https://www.shanghairanking.cn/rankings/bcur/202610,,2026-09-13,True,软科官方公开 API；rankDisplay 保留榜单显示名次，referenceRank 使用官方 rankOverall/主榜参考位次；分类榜名次不冒充全国主榜名次。,2026软科 365
RANK_SR_BCUR_2026_4113010092,4113010092,河北北方学院,shanghairanking-bcur,ShanghaiRanking,软科中国大学排名,2026,47,医47,,,47.0,366,366,,,医药,China-mainland,https://www.shanghairanking.cn/rankings/bcur/202610,,2026-09-13,True,软科官方公开 API；rankDisplay 保留榜单显示名次，referenceRank 使用官方 rankOverall/主榜参考位次；分类榜名次不冒充全国主榜名次。,2026软科医药 医47 · 主榜参考 366
RANK_SR_BCUR_2026_4144010585,4144010585,广州体育学院,shanghairanking-bcur,ShanghaiRanking,软科中国大学排名,2026,10,体10,,,10.0,367,367,,,体育,China-mainland,https://www.shanghairanking.cn/rankings/bcur/202610,,2026-09-13,True,软科官方公开 API；rankDisplay 保留榜单显示名次，referenceRank 使用官方 rankOverall/主榜参考位次；分类榜名次不冒充全国主榜名次。,2026软科体育 体10 · 主榜参考 367
RANK_SR_BCUR_2026_4144010577,4144010577,惠州学院,shanghairanking-bcur,ShanghaiRanking,软科中国大学排名,2026,367,367,,,367.0,367,367,,134.5,主榜,China-mainland,https://www.shanghairanking.cn/rankings/bcur/202610,,2026-09-13,True,软科官方公开 API；rankDisplay 保留榜单显示名次，referenceRank 使用官方 rankOverall/主榜参考位次；分类榜名次不冒充全国主榜名次。,2026软科 367
RANK_SR_BCUR_2026_4122011726,4122011726,长春大学,shanghairanking-bcur,ShanghaiRanking,软科中国大学排名,2026,368,368,,,368.0,368,368,,134.3,主榜,China-mainland,https://www.shanghairanking.cn/rankings/bcur/202610,,2026-09-13,True,软科官方公开 API；rankDisplay 保留榜单显示名次，referenceRank 使用官方 rankOverall/主榜参考位次；分类榜名次不冒充全国主榜名次。,2026软科 368
RANK_SR_BCUR_2026_4135012631,4135012631,厦门医学院,shanghairanking-bcur,ShanghaiRanking,软科中国大学排名,2026,48,医48,,,48.0,369,369,,,医药,China-mainland,https://www.shanghairanking.cn/rankings/bcur/202610,,2026-09-13,True,软科官方公开 API；rankDisplay 保留榜单显示名次，referenceRank 使用官方 rankOverall/主榜参考位次；分类榜名次不冒充全国主榜名次。,2026软科医药 医48 · 主榜参考 369
RANK_SR_BCUR_2026_4152010976,4152010976,贵阳学院,shanghairanking-bcur,ShanghaiRanking,软科中国大学排名,2026,369,369,,,369.0,369,369,,134,主榜,China-mainland,https://www.shanghairanking.cn/rankings/bcur/202610,,2026-09-13,True,软科官方公开 API；rankDisplay 保留榜单显示名次，referenceRank 使用官方 rankOverall/主榜参考位次；分类榜名次不冒充全国主榜名次。,2026软科 369
RANK_SR_BCUR_2026_4123010242,4123010242,哈尔滨体育学院,shanghairanking-bcur,ShanghaiRanking,软科中国大学排名,2026,11,体11,,,11.0,370,370,,,体育,China-mainland,https://www.shanghairanking.cn/rankings/bcur/202610,,2026-09-13,True,软科官方公开 API；rankDisplay 保留榜单显示名次，referenceRank 使用官方 rankOverall/主榜参考位次；分类榜名次不冒充全国主榜名次。,2026软科体育 体11 · 主榜参考 370
RANK_SR_BCUR_2026_4133013287,4133013287,湖州学院,shanghairanking-bcur,ShanghaiRanking,软科中国大学排名,2026,370,370,,,370.0,370,370,,133.8,主榜,China-mainland,https://www.shanghairanking.cn/rankings/bcur/202610,,2026-09-13,True,软科官方公开 API；rankDisplay 保留榜单显示名次，referenceRank 使用官方 rankOverall/主榜参考位次；分类榜名次不冒充全国主榜名次。,2026软科 370
RANK_SR_BCUR_2026_4121011632,4121011632,沈阳工程学院,shanghairanking-bcur,ShanghaiRanking,软科中国大学排名,2026,371,371,,,371.0,371,371,,133,主榜,China-mainland,https://www.shanghairanking.cn/rankings/bcur/202610,,2026-09-13,True,软科官方公开 API；rankDisplay 保留榜单显示名次，referenceRank 使用官方 rankOverall/主榜参考位次；分类榜名次不冒充全国主榜名次。,2026软科 371
RANK_SR_BCUR_2026_4141011788,4141011788,河南警察学院,shanghairanking-bcur,ShanghaiRanking,软科中国大学排名,2026,20,政20,,,20.0,371,371,,,政法,China-mainland,https://www.shanghairanking.cn/rankings/bcur/202610,,2026-09-13,True,软科官方公开 API；rankDisplay 保留榜单显示名次，referenceRank 使用官方 rankOverall/主榜参考位次；分类榜名次不冒充全国主榜名次。,2026软科政法 政20 · 主榜参考 371
RANK_SR_BCUR_2026_4145011548,4145011548,广西财经学院,shanghairanking-bcur,ShanghaiRanking,软科中国大学排名,2026,41,财41,,,41.0,372,372,,,财经,China-mainland,https://www.shanghairanking.cn/rankings/bcur/202610,,2026-09-13,True,软科官方公开 API；rankDisplay 保留榜单显示名次，referenceRank 使用官方 rankOverall/主榜参考位次；分类榜名次不冒充全国主榜名次。,2026软科财经 财41 · 主榜参考 372
RANK_SR_BCUR_2026_4142010519,4142010519,湖北文理学院,shanghairanking-bcur,ShanghaiRanking,软科中国大学排名,2026,372,372,,,372.0,372,372,,132.8,主榜,China-mainland,https://www.shanghairanking.cn/rankings/bcur/202610,,2026-09-13,True,软科官方公开 API；rankDisplay 保留榜单显示名次，referenceRank 使用官方 rankOverall/主榜参考位次；分类榜名次不冒充全国主榜名次。,2026软科 372
RANK_SR_BCUR_2026_4142010927,4142010927,湖北科技学院,shanghairanking-bcur,ShanghaiRanking,软科中国大学排名,2026,372,372,,,372.0,372,372,,132.8,主榜,China-mainland,https://www.shanghairanking.cn/rankings/bcur/202610,,2026-09-13,True,软科官方公开 API；rankDisplay 保留榜单显示名次，referenceRank 使用官方 rankOverall/主榜参考位次；分类榜名次不冒充全国主榜名次。,2026软科 372
RANK_SR_BCUR_2026_4152010670,4152010670,黔南民族师范学院,shanghairanking-bcur,ShanghaiRanking,软科中国大学排名,2026,372,372,,,372.0,372,372,,132.8,主榜,China-mainland,https://www.shanghairanking.cn/rankings/bcur/202610,,2026-09-13,True,软科官方公开 API；rankDisplay 保留榜单显示名次，referenceRank 使用官方 rankOverall/主榜参考位次；分类榜名次不冒充全国主榜名次。,2026软科 372
RANK_SR_BCUR_2026_4141012735,4141012735,郑州警察学院,shanghairanking-bcur,ShanghaiRanking,软科中国大学排名,2026,21,政21,,,21.0,374,374,,,政法,China-mainland,https://www.shanghairanking.cn/rankings/bcur/202610,,2026-09-13,True,软科官方公开 API；rankDisplay 保留榜单显示名次，referenceRank 使用官方 rankOverall/主榜参考位次；分类榜名次不冒充全国主榜名次。,2026软科政法 政21 · 主榜参考 374
RANK_SR_BCUR_2026_4144011656,4144011656,广东石油化工学院,shanghairanking-bcur,ShanghaiRanking,软科中国大学排名,2026,376,376,,,376.0,376,376,,132.6,主榜,China-mainland,https://www.shanghairanking.cn/rankings/bcur/202610,,2026-09-13,True,软科官方公开 API；rankDisplay 保留榜单显示名次，referenceRank 使用官方 rankOverall/主榜参考位次；分类榜名次不冒充全国主榜名次。,2026软科 376
RANK_SR_BCUR_2026_4141011070,4141011070,洛阳理工学院,shanghairanking-bcur,ShanghaiRanking,软科中国大学排名,2026,377,377,,,377.0,377,377,,132.3,主榜,China-mainland,https://www.shanghairanking.cn/rankings/bcur/202610,,2026-09-13,True,软科官方公开 API；rankDisplay 保留榜单显示名次，referenceRank 使用官方 rankOverall/主榜参考位次；分类榜名次不冒充全国主榜名次。,2026软科 377
RANK_SR_BCUR_2026_4152010664,4152010664,遵义师范学院,shanghairanking-bcur,ShanghaiRanking,软科中国大学排名,2026,378,378,,,378.0,378,378,,132.1,主榜,China-mainland,https://www.shanghairanking.cn/rankings/bcur/202610,,2026-09-13,True,软科官方公开 API；rankDisplay 保留榜单显示名次，referenceRank 使用官方 rankOverall/主榜参考位次；分类榜名次不冒充全国主榜名次。,2026软科 378
RANK_SR_BCUR_2026_4133011488,4133011488,衢州学院,shanghairanking-bcur,ShanghaiRanking,软科中国大学排名,2026,379,379,,,379.0,379,379,,132,主榜,China-mainland,https://www.shanghairanking.cn/rankings/bcur/202610,,2026-09-13,True,软科官方公开 API；rankDisplay 保留榜单显示名次，referenceRank 使用官方 rankOverall/主榜参考位次；分类榜名次不冒充全国主榜名次。,2026软科 379
RANK_SR_BCUR_2026_4135011311,4135011311,三明学院,shanghairanking-bcur,ShanghaiRanking,软科中国大学排名,2026,381,381,,,381.0,381,381,,131.6,主榜,China-mainland,https://www.shanghairanking.cn/rankings/bcur/202610,,2026-09-13,True,软科官方公开 API；rankDisplay 保留榜单显示名次，referenceRank 使用官方 rankOverall/主榜参考位次；分类榜名次不冒充全国主榜名次。,2026软科 381
RANK_SR_BCUR_2026_4123010232,4123010232,齐齐哈尔大学,shanghairanking-bcur,ShanghaiRanking,软科中国大学排名,2026,381,381,,,381.0,381,381,,131.6,主榜,China-mainland,https://www.shanghairanking.cn/rankings/bcur/202610,,2026-09-13,True,软科官方公开 API；rankDisplay 保留榜单显示名次，referenceRank 使用官方 rankOverall/主榜参考位次；分类榜名次不冒充全国主榜名次。,2026软科 381
RANK_SR_BCUR_2026_4145010599,4145010599,右江民族医学院,shanghairanking-bcur,ShanghaiRanking,软科中国大学排名,2026,50,医50,,,50.0,382,382,,,医药,China-mainland,https://www.shanghairanking.cn/rankings/bcur/202610,,2026-09-13,True,软科官方公开 API；rankDisplay 保留榜单显示名次，referenceRank 使用官方 rankOverall/主榜参考位次；分类榜名次不冒充全国主榜名次。,2026软科医药 医50 · 主榜参考 382
RANK_SR_BCUR_2026_4123010229,4123010229,牡丹江医科大学,shanghairanking-bcur,ShanghaiRanking,软科中国大学排名,2026,50,医50,,,50.0,382,382,,,医药,China-mainland,https://www.shanghairanking.cn/rankings/bcur/202610,,2026-09-13,True,软科官方公开 API；rankDisplay 保留榜单显示名次，referenceRank 使用官方 rankOverall/主榜参考位次；分类榜名次不冒充全国主榜名次。,2026软科医药 医50 · 主榜参考 382
RANK_SR_BCUR_2026_4123011230,4123011230,齐齐哈尔医学院,shanghairanking-bcur,ShanghaiRanking,软科中国大学排名,2026,50,医50,,,50.0,382,382,,,医药,China-mainland,https://www.shanghairanking.cn/rankings/bcur/202610,,2026-09-13,True,软科官方公开 API；rankDisplay 保留榜单显示名次，referenceRank 使用官方 rankOverall/主榜参考位次；分类榜名次不冒充全国主榜名次。,2026软科医药 医50 · 主榜参考 382
RANK_SR_BCUR_2026_4114010119,4114010119,太原师范学院,shanghairanking-bcur,ShanghaiRanking,软科中国大学排名,2026,383,383,,,383.0,383,383,,131.4,主榜,China-mainland,https://www.shanghairanking.cn/rankings/bcur/202610,,2026-09-13,True,软科官方公开 API；rankDisplay 保留榜单显示名次，referenceRank 使用官方 rankOverall/主榜参考位次；分类榜名次不冒充全国主榜名次。,2026软科 383
RANK_SR_BCUR_2026_4137014100,4137014100,山东政法学院,shanghairanking-bcur,ShanghaiRanking,软科中国大学排名,2026,22,政22,,,22.0,383,383,,,政法,China-mainland,https://www.shanghairanking.cn/rankings/bcur/202610,,2026-09-13,True,软科官方公开 API；rankDisplay 保留榜单显示名次，referenceRank 使用官方 rankOverall/主榜参考位次；分类榜名次不冒充全国主榜名次。,2026软科政法 政22 · 主榜参考 383
RANK_SR_BCUR_2026_4134010371,4134010371,阜阳师范大学,shanghairanking-bcur,ShanghaiRanking,软科中国大学排名,2026,384,384,,,384.0,384,384,,131.1,主榜,China-mainland,https://www.shanghairanking.cn/rankings/bcur/202610,,2026-09-13,True,软科官方公开 API；rankDisplay 保留榜单显示名次，referenceRank 使用官方 rankOverall/主榜参考位次；分类榜名次不冒充全国主榜名次。,2026软科 384
RANK_SR_BCUR_2026_4113011629,4113011629,北华航天工业学院,shanghairanking-bcur,ShanghaiRanking,软科中国大学排名,2026,385,385,,,385.0,385,385,,131,主榜,China-mainland,https://www.shanghairanking.cn/rankings/bcur/202610,,2026-09-13,True,软科官方公开 API；rankDisplay 保留榜单显示名次，referenceRank 使用官方 rankOverall/主榜参考位次；分类榜名次不冒充全国主榜名次。,2026软科 385
RANK_SR_BCUR_2026_4151010639,4151010639,绵阳师范学院,shanghairanking-bcur,ShanghaiRanking,软科中国大学排名,2026,386,386,,,386.0,386,386,,130.6,主榜,China-mainland,https://www.shanghairanking.cn/rankings/bcur/202610,,2026-09-13,True,软科官方公开 API；rankDisplay 保留榜单显示名次，referenceRank 使用官方 rankOverall/主榜参考位次；分类榜名次不冒充全国主榜名次。,2026软科 386
RANK_SR_BCUR_2026_4123010222,4123010222,佳木斯大学,shanghairanking-bcur,ShanghaiRanking,软科中国大学排名,2026,387,387,,,387.0,387,387,,130.4,主榜,China-mainland,https://www.shanghairanking.cn/rankings/bcur/202610,,2026-09-13,True,软科官方公开 API；rankDisplay 保留榜单显示名次，referenceRank 使用官方 rankOverall/主榜参考位次；分类榜名次不冒充全国主榜名次。,2026软科 387
RANK_SR_BCUR_2026_4151013705,4151013705,成都医学院,shanghairanking-bcur,ShanghaiRanking,软科中国大学排名,2026,53,医53,,,53.0,387,387,,,医药,China-mainland,https://www.shanghairanking.cn/rankings/bcur/202610,,2026-09-13,True,软科官方公开 API；rankDisplay 保留榜单显示名次，referenceRank 使用官方 rankOverall/主榜参考位次；分类榜名次不冒充全国主榜名次。,2026软科医药 医53 · 主榜参考 387
RANK_SR_BCUR_2026_4153011392,4153011392,云南警官学院,shanghairanking-bcur,ShanghaiRanking,软科中国大学排名,2026,23,政23,,,23.0,388,388,,,政法,China-mainland,https://www.shanghairanking.cn/rankings/bcur/202610,,2026-09-13,True,软科官方公开 API；rankDisplay 保留榜单显示名次，referenceRank 使用官方 rankOverall/主榜参考位次；分类榜名次不冒充全国主榜名次。,2026软科政法 政23 · 主榜参考 388
RANK_SR_BCUR_2026_4151014389,4151014389,成都师范学院,shanghairanking-bcur,ShanghaiRanking,软科中国大学排名,2026,388,388,,,388.0,388,388,,130.2,主榜,China-mainland,https://www.shanghairanking.cn/rankings/bcur/202610,,2026-09-13,True,软科官方公开 API；rankDisplay 保留榜单显示名次，referenceRank 使用官方 rankOverall/主榜参考位次；分类榜名次不冒充全国主榜名次。,2026软科 388
RANK_SR_BCUR_2026_4141010478,4141010478,周口师范学院,shanghairanking-bcur,ShanghaiRanking,软科中国大学排名,2026,389,389,,,389.0,389,389,,129.8,主榜,China-mainland,https://www.shanghairanking.cn/rankings/bcur/202610,,2026-09-13,True,软科官方公开 API；rankDisplay 保留榜单显示名次，referenceRank 使用官方 rankOverall/主榜参考位次；分类榜名次不冒充全国主榜名次。,2026软科 389
RANK_SR_BCUR_2026_4153011393,4153011393,昆明学院,shanghairanking-bcur,ShanghaiRanking,软科中国大学排名,2026,389,389,,,389.0,389,389,,129.8,主榜,China-mainland,https://www.shanghairanking.cn/rankings/bcur/202610,,2026-09-13,True,软科官方公开 API；rankDisplay 保留榜单显示名次，referenceRank 使用官方 rankOverall/主榜参考位次；分类榜名次不冒充全国主榜名次。,2026软科 389
RANK_SR_BCUR_2026_4135011495,4135011495,福建警察学院,shanghairanking-bcur,ShanghaiRanking,软科中国大学排名,2026,24,政24,,,24.0,389,389,,,政法,China-mainland,https://www.shanghairanking.cn/rankings/bcur/202610,,2026-09-13,True,软科官方公开 API；rankDisplay 保留榜单显示名次，referenceRank 使用官方 rankOverall/主榜参考位次；分类榜名次不冒充全国主榜名次。,2026软科政法 政24 · 主榜参考 389
RANK_SR_BCUR_2026_4144010579,4144010579,岭南师范学院,shanghairanking-bcur,ShanghaiRanking,软科中国大学排名,2026,391,391,,,391.0,391,391,,129.7,主榜,China-mainland,https://www.shanghairanking.cn/rankings/bcur/202610,,2026-09-13,True,软科官方公开 API；rankDisplay 保留榜单显示名次，referenceRank 使用官方 rankOverall/主榜参考位次；分类榜名次不冒充全国主榜名次。,2026软科 391
RANK_SR_BCUR_2026_4135011498,4135011498,莆田学院,shanghairanking-bcur,ShanghaiRanking,软科中国大学排名,2026,391,391,,,391.0,391,391,,129.7,主榜,China-mainland,https://www.shanghairanking.cn/rankings/bcur/202610,,2026-09-13,True,软科官方公开 API；rankDisplay 保留榜单显示名次，referenceRank 使用官方 rankOverall/主榜参考位次；分类榜名次不冒充全国主榜名次。,2026软科 391
RANK_SR_BCUR_2026_4135013763,4135013763,福建江夏学院,shanghairanking-bcur,ShanghaiRanking,软科中国大学排名,2026,42,财42,,,42.0,392,392,,,财经,China-mainland,https://www.shanghairanking.cn/rankings/bcur/202610,,2026-09-13,True,软科官方公开 API；rankDisplay 保留榜单显示名次，referenceRank 使用官方 rankOverall/主榜参考位次；分类榜名次不冒充全国主榜名次。,2026软科财经 财42 · 主榜参考 392
RANK_SR_BCUR_2026_4137010448,4137010448,德州学院,shanghairanking-bcur,ShanghaiRanking,软科中国大学排名,2026,393,393,,,393.0,393,393,,129.5,主榜,China-mainland,https://www.shanghairanking.cn/rankings/bcur/202610,,2026-09-13,True,软科官方公开 API；rankDisplay 保留榜单显示名次，referenceRank 使用官方 rankOverall/主榜参考位次；分类榜名次不冒充全国主榜名次。,2026软科 393
RANK_SR_BCUR_2026_4137010449,4137010449,山东航空学院,shanghairanking-bcur,ShanghaiRanking,软科中国大学排名,2026,394,394,,,394.0,394,394,,129.4,主榜,China-mainland,https://www.shanghairanking.cn/rankings/bcur/202610,,2026-09-13,True,软科官方公开 API；rankDisplay 保留榜单显示名次，referenceRank 使用官方 rankOverall/主榜参考位次；分类榜名次不冒充全国主榜名次。,2026软科 394
RANK_SR_BCUR_2026_4151011360,4151011360,攀枝花学院,shanghairanking-bcur,ShanghaiRanking,软科中国大学排名,2026,394,394,,,394.0,394,394,,129.4,主榜,China-mainland,https://www.shanghairanking.cn/rankings/bcur/202610,,2026-09-13,True,软科官方公开 API；rankDisplay 保留榜单显示名次，referenceRank 使用官方 rankOverall/主榜参考位次；分类榜名次不冒充全国主榜名次。,2026软科 394
RANK_SR_BCUR_2026_4133011481,4133011481,浙江水利水电学院,shanghairanking-bcur,ShanghaiRanking,软科中国大学排名,2026,394,394,,,394.0,394,394,,129.4,主榜,China-mainland,https://www.shanghairanking.cn/rankings/bcur/202610,,2026-09-13,True,软科官方公开 API；rankDisplay 保留榜单显示名次，referenceRank 使用官方 rankOverall/主榜参考位次；分类榜名次不冒充全国主榜名次。,2026软科 394
RANK_SR_BCUR_2026_4123010219,4123010219,黑龙江科技大学,shanghairanking-bcur,ShanghaiRanking,软科中国大学排名,2026,394,394,,,394.0,394,394,,129.4,主榜,China-mainland,https://www.shanghairanking.cn/rankings/bcur/202610,,2026-09-13,True,软科官方公开 API；rankDisplay 保留榜单显示名次，referenceRank 使用官方 rankOverall/主榜参考位次；分类榜名次不冒充全国主榜名次。,2026软科 394
RANK_SR_BCUR_2026_4154010693,4154010693,西藏农牧大学,shanghairanking-bcur,ShanghaiRanking,软科中国大学排名,2026,398,398,,,398.0,398,398,,129.2,主榜,China-mainland,https://www.shanghairanking.cn/rankings/bcur/202610,,2026-09-13,True,软科官方公开 API；rankDisplay 保留榜单显示名次，referenceRank 使用官方 rankOverall/主榜参考位次；分类榜名次不冒充全国主榜名次。,2026软科 398
RANK_SR_BCUR_2026_4135011312,4135011312,龙岩学院,shanghairanking-bcur,ShanghaiRanking,软科中国大学排名,2026,398,398,,,398.0,398,398,,129.2,主榜,China-mainland,https://www.shanghairanking.cn/rankings/bcur/202610,,2026-09-13,True,软科官方公开 API；rankDisplay 保留榜单显示名次，referenceRank 使用官方 rankOverall/主榜参考位次；分类榜名次不冒充全国主榜名次。,2026软科 398
RANK_SR_BCUR_2026_4153010684,4153010684,曲靖师范学院,shanghairanking-bcur,ShanghaiRanking,软科中国大学排名,2026,400,400,,,400.0,400,400,,128.5,主榜,China-mainland,https://www.shanghairanking.cn/rankings/bcur/202610,,2026-09-13,True,软科官方公开 API；rankDisplay 保留榜单显示名次，referenceRank 使用官方 rankOverall/主榜参考位次；分类榜名次不冒充全国主榜名次。,2026软科 400
RANK_SR_BCUR_2026_4137010453,4137010453,泰山学院,shanghairanking-bcur,ShanghaiRanking,软科中国大学排名,2026,402,402,,,402.0,402,402,,128.2,主榜,China-mainland,https://www.shanghairanking.cn/rankings/bcur/202610,,2026-09-13,True,软科官方公开 API；rankDisplay 保留榜单显示名次，referenceRank 使用官方 rankOverall/主榜参考位次；分类榜名次不冒充全国主榜名次。,2026软科 402
RANK_SR_BCUR_2026_4143011532,4143011532,湖南财政经济学院,shanghairanking-bcur,ShanghaiRanking,软科中国大学排名,2026,43,财43,,,43.0,403,403,,,财经,China-mainland,https://www.shanghairanking.cn/rankings/bcur/202610,,2026-09-13,True,软科官方公开 API；rankDisplay 保留榜单显示名次，referenceRank 使用官方 rankOverall/主榜参考位次；分类榜名次不冒充全国主榜名次。,2026软科财经 财43 · 主榜参考 403
RANK_SR_BCUR_2026_4137011067,4137011067,潍坊学院,shanghairanking-bcur,ShanghaiRanking,软科中国大学排名,2026,403,403,,,403.0,403,403,,128.1,主榜,China-mainland,https://www.shanghairanking.cn/rankings/bcur/202610,,2026-09-13,True,软科官方公开 API；rankDisplay 保留榜单显示名次，referenceRank 使用官方 rankOverall/主榜参考位次；分类榜名次不冒充全国主榜名次。,2026软科 403
RANK_SR_BCUR_2026_4113010798,4113010798,河北科技师范学院,shanghairanking-bcur,ShanghaiRanking,软科中国大学排名,2026,404,404,,,404.0,404,404,,127.7,主榜,China-mainland,https://www.shanghairanking.cn/rankings/bcur/202610,,2026-09-13,True,软科官方公开 API；rankDisplay 保留榜单显示名次，referenceRank 使用官方 rankOverall/主榜参考位次；分类榜名次不冒充全国主榜名次。,2026软科 404
